runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
10825,3530.016485989094,3618.851869761944,3545.638899564743,2532.4437878926597,2535.048675219218,2540.110446294149,130.49274468421936
