runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
1683,417.515055000782,396.30910247564316,417.9042310118675,277.64421733220416,305.9711977640788,285.380258957545,60.6341917514801,58.1469247341156,66.06402587890625,34.040003299713135,42.978151082992554,33.89736294746399,23.887786626815796,24.774100065231323,21.761068105697632,7.605206727981567,5.338016748428345,5.3254523277282715,31.492993354797363,30.112116813659668,27.086520433425903,251.6644635796547
