runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
688,141.79940605163574,132.0125176111857,121.51944438616435,185.58258736133575,227.60842716693878,232.36310267448425,42.44588279724121
