runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
1653,384.413121342659,394.59617841243744,396.83085441589355,231.044908285141,234.87206554412842,231.68171620368958,41.314505100250244,47.31012940406799,47.292951822280884,20.075857639312744,20.076896905899048,20.083160877227783,41.28608298301697,36.92902588844299,42.44136357307434,30.518571615219116,29.069706439971924,30.16380262374878,71.80465459823608,65.99873232841492,72.60516619682312,206.5153772830963
