runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
711,188.49441623687744,186.86737954616547,188.93359196186066,127.95419216156006,123.23600959777832,126.24717283248901,146.70461225509644
