runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
250,21.99530327320099,20.982203245162964,21.887474417686462,13.90873646736145,18.09396266937256,19.278072118759155,17.746683835983276,20.2610867023468,17.584802627563477,19.338618278503418,22.25414800643921,19.195464849472046,6.59601092338562,6.5468738079071045,6.5406200885772705,25.934629201889038,28.801021814346313,25.736084938049316,49.07070994377136
