dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-clientapp-1-1,dockerfiles-laptop-clientapp-2-1,dockerfiles-laptop-supernode-0-1,dockerfiles-laptop-supernode-1-1,dockerfiles-laptop-supernode-2-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-clientapp-2-1,dockerfiles-desktop-clientapp-3-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1,dockerfiles-desktop-supernode-2-1,dockerfiles-desktop-supernode-3-1
59.0148,0,0,88.173,88.173,0,1102.2498,1091.9484,56.0911,56.0911,105.21229999999998,105.21229999999998,76.83484999999999,136.90875,206.7737,336.71254999999996
158.33093333333332,84.40986666666666,121.37039999999999,115.62653333333333,152.58706666666666,152.58706666666666,812.0079333333332,15094.506999999998,163.02735,123.66675000000001,163.02735,202.38795000000002,277.65180000000004,221.66932500000001,381.771225,372.99487500000004
187.68,187.68,152.16,247.67999999999998,247.67999999999998,333.71999999999997,14506.38,14625.84,153.25,116.25,153.25,190.25,261,208.375,358.875,350.625
300.25126852778027,235.84173865599706,227.7599345275984,443.6420660180048,459.80567427480213,392.0899518050377,15187.88656906429,15546.697208329542,192.24453707212325,154.85663761525828,192.24453707212325,267.0203359858532,370.08968043450795,263.7362637362637,495.89490968801306,514.7151698875836
375.60386473429946,335.74879227053134,363.76811594202894,488.4057971014492,548.0676328502415,590.9420289855071,14742.94,15742.874396135263,251.68236877523552,274.1139524450426,239.79362943023776,213.77299237326153,432.9295648272768,478.2413638402871,364.5132346343652,419.13414087034545
333.53459727086096,377.2491245018717,385.21917642796757,493.9017026929114,568.6511290906894,560.6810771645936,18364.931771525175,15345.368916797486,247.1960520412741,284.2081650964558,247.1960520412741,254.59847465231044,447.73441004934944,473.75504710632566,417.2274562584118,426.53656348138173
313.73022581813785,349.4747011230527,329.67032967032964,550.6581330757153,556.575292839029,604.6371211206375,1890659.0888902305,2408.5255403936717,252.57017142857143,264.57445714285717,276.09857142857146,286.3022142857143,421.8306,455.32255714285714,455.56264285714286,539.5926428571429
317.81309034337147,277.58639848872093,316.14623847094117,524.2804756084009,486.6096232914768,507.7230803422602,3734196.577397488,2671.5190576730747,343.33333333333337,387.5555555555556,295.77777777777777,374.5555555555556,538.8888888888889,552.5555555555555,496.7777777777778,591.1111111111112
328.63015220531054,299.3000777691368,304.9661148761249,505.72158649039,465.2816353738474,1965599.71263193,3733468.392400845,1965233.974002889,12905,1949577.3348444444,1949248.4632666665,1920212.0495777777,1964283.7985999999,1961267.783711111,1974636.1115555556,1972794.4992444443
340.6288190201089,1961542.6054216197,1961511.1755582714,1965587.3301855347,1776263.049627819,1965634.7939451174,3732581.7131429845,2048952.2275302748,1949831.8904989446,1949818.1135903988,1949457.742415824,1949510.5547727528,1967284.3846205133,1964185.9423380375,1974900.9360595623,1973049.32378042
1961725.3596666667,1961752.7154666667,1962293.945733333,1965813.6165333332,1965792.607733333,1965842.5729333332,3730731.666666667,2048893.888888889,1949825.9300366705,1949812.5143682633,1949452.8054672745,1949503.460417824,1967263.1015557286,1964169.716635182,1974893.4904989444,1973042.5404933882
1963225.0115999999,1963255.4677333331,1966139.217666667,1965809.4338,1965799.1723333334,1965843.4488666665,1252411.1111111112,2047614.6666666667,1949796.948266667,1949784.1765333335,1949428.122966667,1949478.1152333333,1967234.6683333332,1964142.8801666668,1974861.3275000001,1973005.5100333334
1967316.9200533275,1992241.7586712588,4163853.863426286,1965579.3971780916,1965567.368714587,1965611.349838907,1118.9867792467505,84262.30418842351,1949811.099122125,1949799.630136682,1949444.2360484498,1950055.6224136017,2834.8705411712413,2737.6375152794753,1974893.0212134684,1973022.0902878102
3708693.7744,3727244.916733334,3039586.888888889,1965791.8913333332,190007.8888888889,54.44444444444445,1163.6666666666667,4809.333333333334,3868.5409489943327,3667.851983553728,3510.501166796311,4731.970218913213,18.668740971219023,18.668740971219023,18.668740971219023,18.668740971219023
3117755.777777778,3873362.888888889,3283532.3333333335,30.555555555555557,14.000000000000002,14.000000000000002,1252.4444444444446,361,941235.4444444445,290463,173877.77777777778,630519.6666666667,18.666666666666668,18.666666666666668,18.666666666666668,18.666666666666668
5693734.777777778,4487280.888888889,3540992.1111111115,9.333333333333334,9.333333333333334,9.333333333333334,1115,316.5555555555556,1362249.4444444445,1142021,1009167.7777777779,1272045,18.666666666666668,18.666666666666668,18.666666666666668,66.44444444444444
6347877.222222223,4679548.111111111,1523945.5555555557,0,0,4.666666666666667,998.6666666666667,378.5555555555556,1696904.1111111112,2606990,2650234.3333333335,1713964.3333333335,18.666666666666668,66.44444444444444,66.44444444444444,66.44444444444444
6947354.888888889,3128238.1111111115,1054193.3333333335,40.44444444444445,0,33.111111111111114,1098.3333333333335,749.2222222222223,2250667.0741193467,3905969.9966662964,3720685.7428603177,2379151.7946438496,47.78308700966774,66.45182798088676,47.78308700966774,47.78308700966774
4368034.662045062,2519973.5701906416,1547902.512998267,39.42807625649914,32.27902946273831,32.27902946273831,1279.3544194107453,910.8535528596188,2047013.2222222222,6052021.444444445,4398522.555555556,2866346.4444444445,47.77777777777778,47.77777777777778,52.44444444444445,47.77777777777778
