dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-clientapp-1-1,dockerfiles-laptop-supernode-0-1,dockerfiles-laptop-supernode-1-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-clientapp-2-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1,dockerfiles-desktop-supernode-2-1
154.39839999999998,86.792,0,0,1432.7531999999999,863.1236,62.0568,116.40240000000001,116.40240000000001,85.00680000000001,162.3024,151.47
110.99919999999999,62.395999999999994,200.65239999999997,152.04919999999998,1055.9702,627.4082,89.90119999999999,89.90119999999999,131.874,176.6828,236.38059999999996,176.6828
138.80159999999998,138.80159999999998,174.50159999999997,132.2328,14923.932266666665,545.6388,81.06746666666666,156.76453333333333,156.76453333333333,159.32186666666666,213.15373333333332,159.32186666666666
206.6044,167.5028,311.756,217.0403,14192.349199999999,15273.798299999999,148.2234,184.0098,148.2234,252.43920000000003,303.3381,252.43920000000003
196.56351999999998,159.36223999999999,349.51608,259.40351999999996,15032.588799999998,14531.498639999998,143.09872000000001,212.19696000000002,212.19696000000002,335.10312,292.85048,335.10312
225.804,225.804,337.61339999999996,388.7228,14767.364533333333,14036.6322,173.40653333333333,240.85506666666666,240.85506666666666,327.1026,415.51486666666665,375.06853333333333
290.1766857142857,220.1177142857143,463.7856571428572,378.9338285714286,14791.1952,14327.414685714288,236.64720000000003,236.64720000000003,269.7822857142857,415.64382857142857,408.2556,368.51588571428573
284.55460000000005,257.86310000000003,503.65700000000004,469.30620000000005,14601.527050000002,342278.5446,233.49130000000002,317559.7564,266.1845,410.10085000000004,322352.23679999996,322328.63399999996
305.33333333333337,342,482.22222222222223,449.33333333333337,16522.111111111113,338913.7396444445,316175.6376,316138.78346666665,316212.11813333334,320773.3186666667,320913.9216,320890.4746666667
270.44444444444446,299.77777777777777,332302.8997333334,332870.5649777779,15932.111111111111,366616.1774222223,316174.37573333335,316136.41653333337,316209.75120000006,320771.59013333335,320948.3802666667,320887.39466666663
270.44444444444446,331360.52080000006,334542.4660444445,332862.4984888889,15914.555555555557,369753.97520000004,316173.2706666667,316136.41653333337,316208.6461333333,320768.6669333334,320983.2160000001,320923.5818666666
331291.3818666667,331371.5617777778,334542.4660444445,334569.58906666667,4441.444444444444,369753.97520000004,323834.34375,323794.225,323868.93124999997,328518.45,328737.48125,328677.15
331290.79075555556,331368.9832888888,334537.1186666667,334563.3432,4548.444444444444,362153.88888888893,326548.09285714285,326509.7142857143,326587.0214285714,331261.8857142857,331482.5071428572,331421.9285714286
