runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
6335,1370.0108227729797,1363.765017191569,1449.6635949611664,1928.1751374006271,1903.91444003582,1918.723217844963,56.84677529335022,59.70002794265747,59.700026988983154,30.432467937469482,32.25521206855774,32.26263427734375,58.7381649017334,63.33309721946716,63.8918092250824,24.2292058467865,21.210939645767212,20.994478940963745,82.9673707485199,84.54403686523438,84.88628816604614,236.8391946554184
