dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-supernode-0-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1
0,0,0,696.8231306081753,125.46860000000001,66.89020000000001,246.5834,163.2675
113.1286,141.07605,1059.49285,639.77905,94.4343,50.3451,248.29964999999999,185.5917
140.84279999999998,244.15649999999997,917.3618999999999,553.9526999999999,162.60846666666666,123.34899999999999,221.09976666666665,324.95166666666665
169.4999,225.24237499999998,861.8027249999999,5095.95835,189.45095,115.76175,357.367725,304.96375
160.95991999999998,304.90988,1601.9828,4839.20668,182.00075999999999,182.00075999999999,343.31417999999996,385.76507999999995
227.75699999999998,397.22779999999995,1568.5845,4795.8767,245.89343333333332,211.4637,414.5526,473.99041666666665
221.79171428571428,386.8238285714286,1527.501,4670.265742857143,240.9658,240.9658,504.95671428571427,464.4917857142857
294.196825,511.981925,6607.627974999999,4576.057525,301.80663749999997,237.270075,497.21212499999996,504.61979999999994
279.77777777777777,526.3333333333334,6283.777777777778,4985,298.77777777777777,267.77777777777777,553.6666666666667,499.5555555555556
327.44248082694236,4188.951872846505,6302.322996554408,4655.885295098366,4010.7777777777783,4009.0000000000005,4386.444444444444,4169.555555555556
299.77777777777777,4093.888888888889,5904.333333333334,4560.222222222223,4070.3879625000004,4068.5837625000004,4404.164962500001,4184.052562500001
3971.2222222222226,4334.111111111111,6118.333333333334,6858.444444444445,3946.7541129390843,3961.538461538462,4341.5962650066695,4303.468208092486
3938.3333333333335,4334.111111111111,6105.444444444445,3080.5555555555557,3946.5377348004895,3961.09814382572,4240.413471157052,4302.989885517395
4086.666666666667,4939.444444444444,5559.444444444445,3660.777777777778,4087.5847504723797,3895.2984328109374,4240.413471157052,4216.738912970991
4020.888888888889,4845.88888888889,5645.333333333334,3544.777777777778,4021.785039457597,4017.894853840169,4918.972990996999,4910.30343447816
4092.1111111111113,4939.444444444444,5896.444444444445,4867,4084.2596709648733,4025.6780791462875,4823.254779902179,4910.849266340596
4019.0000000000005,5224.333333333334,1978.1111111111113,6177.444444444445,4020.3423743886174,4073.254779902179,4916.851934192975,5276.0115606936415
8188.111111111111,5184.88888888889,1978.1111111111113,5544.222222222223,4067.919075144509,4040.3512672298802,6327.812361049356,6561.249444197421
8140.555555555557,2779.666666666667,2175.666666666667,6982.444444444445,283.7612537512504,4436.589974435923,2577.748138268312,2797.5991997332444
8155.000000000001,2873.2222222222226,1868.1111111111113,7840.000000000001,4521.620748187727,4464.809979221348,2641.813031183602,2581.52176056118
4490.88888888889,2641.1111111111113,2139.666666666667,6256.222222222223,4515,4466.111111111111,2614.444444444445,7200.111111111111
4512.666666666667,2641.1111111111113,2139.666666666667,6326.333333333334,13360.040004444938,4466.607400822314,6768.640960106679,7255.250583398156
4364.333333333334,2023.8888888888891,3307.1111111111113,12586.333333333334,13219.024336037337,17127.68085342816,7260.0288920991225,7255.250583398156
4411.88888888889,2023.8888888888891,3451.888888888889,12586.333333333334,16680.853428158684,16972.219135459494,6504.611623513724,6467.49638848761
14160.666666666668,6498.88888888889,3200.777777777778,12208.77777777778,1909903.4411666668,1958848.7526,6520.444444444445,6466.777777777778
299146.2139444445,6129.88888888889,2417.222222222222,11064.88888888889,1909903.4411666668,1958857.835266667,6426.88888888889,6055
