runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
663,190.0647850036621,193.60723650455475,193.53233301639557,128.57426571846008,129.25283861160278,129.3063781261444,85.79564547538757
