runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
4310,441.9198260307312,595.6442314982414,584.2265548110008,463.01701013247174,467.32884709040326,469.3639361858368,65.55241632461548,70.50942158699036,61.403507471084595,46.709636211395264,41.84398698806763,37.675859451293945,529.5504679679871,523.4935908317566,546.5640661716461,184.95272040367126,192.71840453147888,195.6564223766327,714.5031883716583,716.2119953632355,742.2204885482788,389.0442327260971
