runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
914,127.64523156483968,115.21890823046367,137.43920755386353,224.72975957393646,219.26795518398285,227.58870005607605,26.83797287940979,26.805525302886963,29.787202835083008,24.52258586883545,26.551450967788696,27.682411432266235,13.544429540634155,10.484889030456543,10.46155571937561,38.067015409469604,37.03633999824524,38.143967151641846,45.73556160926819
