runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
2813,293.66273617744446,297.20351696014404,279.67132623990375,376.3273640871048,383.86533427238464,384.40229737758636,65.77560448646545,54.84545969963074,61.79109287261963,32.286864042282104,35.274872064590454,29.26719570159912,300.73124837875366,306.7678303718567,303.1131718158722,120.12410259246826,122.69599509239197,117.05060386657715,420.8553509712219,429.46382546424866,420.16377568244934,301.0931203365326
