dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-supernode-0-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1
141.08119999999997,105.39349999999999,8.765399999999998,185.11689999999996,0,51.6126,70.7001,0
163.6318563567912,271.7734144222415,840.484448305821,585.229076165653,80.1059,42.706300000000006,58.50005000000001,58.50005000000001
225.24273387829248,392.8427036027854,1553.2060778080536,12276.818880563125,74.53726666666667,74.53726666666667,195.98363333333333,195.98363333333333
251.3897002091564,378.2505507785266,1495.5121961422262,11820.796112014872,138.75254999999999,105.25274999999999,236.30939999999998,188.662725
278.8136426505721,416.7422513516912,1471.6175216899283,11712.560873255376,200.96171999999999,168.24188,356.60204,277.34486
273.7624849844745,409.1922950522427,13305.737204505793,11500.368990956687,197.7681,165.56823333333335,394.8835,327.76418333333334
349.80086950568256,536.2658796042722,13212.802679549499,11786.725331199506,241.50917142857148,241.50917142857148,390.32871428571434,323.98358571428577
346.1077950406145,530.6041731904131,13081.370783652495,11883.724477765734,285.014975,285.014975,486.25217499999997,402.79416249999997
398.92530897367004,652.6598602901665,13098.334228909187,11719.398173025254,359.11111111111114,344.6666666666667,506.8888888888889,474.00000000000006
326.346339890358,691.7123508545632,13096.635493926693,11822.745350962057,359.11111111111114,307.11111111111114,563.6666666666667,474.00000000000006
370.4858125537403,610.0601891659501,13068.680137575235,17092.755803955286,13758.7977,354.6666666666667,563.6666666666667,563.6666666666667
14072.670652294702,14806.75630625625,12904.211579064338,6729.747749749971,13773.742400000001,383.7777777777778,15312.704899999999,474.7777777777778
14070.216888888888,14805.111111111111,12902.77777777778,8997,13773.564799999998,350.8888888888889,15342.467999999999,15522.617799999998
14099.976824797244,15240.751027663595,13142.650816575937,8815.353849572271,13788.3319,13770.454899999999,15342.1266,15522.365199999998
14100.023200000001,15287.555555555557,1252.6666666666667,8916.222222222223,13788.3319,13789.6122,15335.333333333334,15588.6126
15500.654133333333,15153.77777777778,1364.3333333333335,8470.444444444445,17720.6656,14289.0896,15340.000000000002,15597.037799999998
18442.990776752973,15155.461717968661,1603.1781309034336,8315.59062118013,17720.5372,15822.046699999999,15241.111111111111,15595.555555555557
1437581.2039786621,15023.338519671037,1398.755278950878,8411.869304289841,1855040.1427,15821.9183,15241.111111111111,15541.444444444445
1437571.4333777777,14923.666666666668,1505.4444444444446,8277.222222222223,1855573.2371999999,173433.9401,15173.333333333334,15541.444444444445
1900215.5349372153,14925.325036115124,826.869652183576,2603.5115012779197,1855533.9189,173433.81169999996,15173.333333333334,15400.333333333334
1899792.3917675812,529.1634262859683,966.5592711920899,2602.9330074436175,1855538.0868,1862652.2426,82.8888888888889,15355.444444444445
1899803.1344444447,529.2222222222223,1081,335.22222222222223,1855538.0868,1862656.4552,49.77777777777778,82.8888888888889
1900011.7862206912,45.116124013779306,1073.7859762195799,446.9385487276364,1855538.0421000002,1862617.2701,49.77777777777778,82.8888888888889
1900011.7862206912,0,1073.7859762195799,347.0385598399822,1855538.0421000002,1862617.2127999999,49.77777777777778,9.333333333333334
1899968.7147683077,0,1102.2335815090564,424.3804867207467,1855526.2799999996,1862615.7181999998,45.111111111111114,0
1899872.0228333336,0,855.2222222222223,354.33333333333337,1855526.2799999996,1862611.1326999997,40.44444444444445,0
498324.22222222225,0,1109.4444444444446,259,595.2222222222223,1862611.1326999997,40.44444444444445,0
498324.22222222225,0,1256.6666666666667,259,4.666666666666667,1862139.7108999998,0,0
4.666666666666667,0,1363.6666666666667,259,4.666666666666667,1862139.7108999998,0,0
4.667185242804756,0,1116.9018779864427,259.02878097566395,0,4.666666666666667,0,0
0,0,1116.9018779864427,259.02878097566395,0,0,0,0
0,0,869.7922453060772,217.3091878680147,0,0,0,0
0,35.929587653725584,1444.055944055944,235.83313238485653,0,0,0,0
0,50259.97829494755,1443.9889063065236,331.36380079585194,0,0,0,0
302.38726790450926,50253.9184952978,1443.8148058837714,23980.226669881842,0,0,0,0
354.0335222476787,50369.46822621488,1276.2570842879536,24019.052212709514,0,0,0,33.111111111111114
354.0762180414858,50477.93053545586,24224.312590448626,23945.972021225276,0,0,0,33.111111111111114
397.73275446213216,50477.93053545586,24368.42739990352,24510.009647853352,0,0,40.44444444444445,33.111111111111114
464.9704570119378,50553.35825394912,47581.81598938864,48348.60725913421,0,0,40.44444444444445,33.111111111111114
490.5364677516576,50617.6009644364,47582.39903556359,48336.94996986136,286,0,46400.55555555556,33.111111111111114
490.59561128526644,50623.703882324575,47588.1360019291,48440.800578731614,286,0,46480.444444444445,37.77777777777778
514.1111111111112,46694.55555555556,64948.44444444445,66724.88888888889,364.5555555555556,261.5555555555556,46560.222222222226,37.77777777777778
552.3217062874916,415.7964896689624,64794.15685403243,66544.76782937124,364.5555555555556,261.5555555555556,46560.222222222226,46369.11111111112
273.7473614042884,523.8306854793913,64934.118431285424,44986.22375291635,388.22222222222223,316.22222222222223,46628.77777777778,46470
288.2542504722747,460.6067340815646,65216.69074341593,44963.107011890206,450.22222222222223,352.44444444444446,46703.88888888889,46436.88888888889
288.1902010887679,366.18153538495716,43807.68803466281,45712.698589045656,450.22222222222223,352.44444444444446,46703.88888888889,115885.22222222223
310,453.22222222222223,43696.333333333336,89742.77777777778,497.7777777777778,35929.333333333336,46778.77777777778,115885.22222222223
