runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
244,20.658997058868408,21.618964791297913,21.297298789024353,14.400341749191284,14.770869970321655,15.908689498901367,17.08051896095276,18.18375325202942,20.083341360092163,21.708631992340088,19.917895317077637,21.714723110198975,4.631088495254517,6.4306886196136475,4.596670150756836,26.339720487594604,26.348583936691284,26.31139326095581,46.077428102493286
