runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1120,352.62791126966476,327.4701669216156,374.53532326221466,306.7240400314331,313.9941828250885,305.39147329330444,65.36659854650497
