dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-clientapp-1-1,dockerfiles-laptop-supernode-0-1,dockerfiles-laptop-supernode-1-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-clientapp-2-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1,dockerfiles-desktop-supernode-2-1
0,175.72539999999998,300.52799999999996,61.77519999999999,0,0,78.1797,0,156.3594,109.9344,109.9344,267.2223
129.96269999999998,194.94404999999998,222.26399999999998,45.687599999999996,537.2923499999999,242.94689999999997,60.13985,120.2797,180.41955000000002,84.5672,84.5672,247.84475
172.06269999999998,172.06269999999998,392.21576666666664,236.22859999999997,494.66323333333327,214.43126666666663,162.37969999999999,162.37969999999999,162.37969999999999,222.9346,223.06316666666666,223.06316666666666
214.16269999999997,267.70337499999994,403.78062499999993,258.16524999999996,461.77242499999994,12318.552024999999,255.599625,153.359775,255.599625,246.49275,246.61417500000002,385.40295000000003
256.2627,307.51524,386.5245,247.1322,933.98928,11984.45082,246.57969999999997,246.57969999999997,295.89563999999996,307.14108,272.58477999999997,371.80235999999996
248.63558333333336,298.3627,544.9903,409.6286,1329.7574333333334,11740.442316666667,336.7929833333333,336.7929833333333,288.6797,430.27675,265.9373166666667,430.3910333333333
340.4627,396.72511428571426,533.0488285714285,400.6530857142857,1311.7114,11483.193414285714,330.77970000000005,330.77970000000005,376.12581428571434,422.5943571428572,422.4821142857143,551.1124285714286
334.74236249999996,445.37658749999997,598.8333,461.16524999999996,1289.6724749999998,11372.4940875,372.87969999999996,372.87969999999996,441.4107375,449.6034625,449.49274999999994,576.3692749999999
404.44444444444446,435.6666666666667,749.1111111111112,592.5555555555555,1273.5555555555557,11124.555555555557,374.22222222222223,465.8888888888889,443.00000000000006,585.4444444444445,451.11111111111114,703.5555555555557
404.44444444444446,433.7777777777778,662.4444444444445,559.6666666666667,1586.2222222222224,11310.555555555557,435.6666666666667,465.8888888888889,441.11111111111114,589,567.1111111111112,543.6666666666667
381.5555555555556,441.11111111111114,662.4444444444445,621.6666666666667,1199.4444444444446,11135.666666666668,435.6666666666667,443.00000000000006,394.33333333333337,589,567.1111111111112,580.1111111111112
2657.888888888889,441.11111111111114,330019.9630777777,461.8888888888889,318548.0279111111,983383.4890555555,417.22222222222223,396.22222222222223,469.44444444444446,603.6666666666667,603.4444444444445,580.1111111111112
