runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
26244,630.2722257375717,605.6448173522949,592.5735686421394,428.38744219144183,474.5658840338389,477.08586923281354,44.20660042762756,37.66146159172058,43.59973359107971,6060.857242107391,6287.811089515686,5713.72690987587,1840.1091921329498,2150.496645450592,2074.762131214142,7900.966434240341,8438.307734966278,7788.489041090012,162.2783823609352
