dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-clientapp-1-1,dockerfiles-laptop-clientapp-2-1,dockerfiles-laptop-supernode-0-1,dockerfiles-laptop-supernode-1-1,dockerfiles-laptop-supernode-2-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-clientapp-2-1,dockerfiles-desktop-clientapp-3-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1,dockerfiles-desktop-supernode-2-1,dockerfiles-desktop-supernode-3-1
202.07999999999998,151.56,151.56,309.84,208.2,172.68,435.71999999999997,11868,0,80.6215,0,148.604,275.377,275.1855,218.8845,219.076
365.67218532574327,313.43330170777995,426.1005376344087,572.394228336496,430.44343769765976,252.01228652751425,1393.9468374446556,12606.570303605315,163.300875,206.9215,206.9215,206.9215,389.88237499999997,389.51375,353.511375,353.88
450.18137847642083,466.14268440145105,533.0108827085853,747.6420798065296,609.310761789601,455.3808948004837,1383.0713422007257,12285.126964933495,245.47807142857144,333.2215,285.6184285714286,333.2215,521.4854285714285,425.3747142857143,487.7901428571429,488.3555
407.30438988995047,431.2492441649535,553.8759221187569,848.2283226508648,752.5698391583022,623.5336800096748,2191.3169669851254,827.9114765993471,443.00000000000006,443.00000000000006,421.00000000000006,388.8888888888889,545.5555555555555,592.5555555555555,559.4444444444445,616.7777777777778
400.6666666666667,406.11111111111114,383.22222222222223,750,737.4444444444445,827.6666666666667,1940557.3343333337,943.1111111111112,387,431.8888888888889,417.22222222222223,388.8888888888889,589.5555555555555,603.4444444444445,603.5555555555555,582.2222222222223
3246.0273363707074,366.7074119346594,3252.0280031114567,1942306.0724524946,1942045.3208023114,1942050.7657406377,1941147.7753305922,7748923.154906099,460.22222222222223,792.6666666666667,507.00000000000006,431.8888888888889,633.3333333333334,24321.677944444444,626.7777777777778,721.2222222222223
3131.1111111111113,3199.666666666667,3092.2222222222226,1942281.6715,1942016.4172000003,1942055.2436999998,1941634.6801333332,13553814.181866666,768.6666666666667,3393.3333333333335,799.8888888888889,770.5555555555557,7036.111111111111,1865232.0681111112,5997.444444444445,27446.036388888886
4509.7233025891765,3728.5253917101895,7251.69463273697,1942283.5808423157,1942014.8062229138,1942046.8283698189,1612.4013779308812,13553933.632314702,3425.5555555555557,3264.1111111111113,3405.777777777778,3474.0000000000005,1868358.1282222217,1865228.0188333334,1867601.9454999997,1868398.6660555555
13565.333333333334,11791.444444444445,8197.555555555557,25.77777777777778,16.555555555555557,49.66666666666667,2076.666666666667,5904891.888888889,3611.0864252388355,3175.8498111530766,3697.844923350366,3642.9682292823813,1867935.0097200621,1863824.849688958,1867179.854199067,1867971.6039657856
19413.55555555556,17207.55555555556,15623.555555555557,0,95.33333333333334,0,1936.888888888889,164.8888888888889,5308.404093185281,1845.4169388199434,4578.16242107555,4370.237317657305,1830410.1792510338,4.57217504898759,1829692.7271391246,1829989.7834421943
25216.77777777778,22403.77777777778,17927.333333333336,95.22222222222223,95.33333333333334,0,2131.777777777778,198,14276.507729153058,13331.373829740909,19388.199433921185,14006.74940126279,0,0,0,0
15459.341617615,24165.031611074777,22651.624155221278,93.41617614998911,93.52517985611512,86.22193154567256,2141.0507957270547,359.9302376280794,34203.832752613234,31469.947735191632,36139.48170731706,22653.96341463414,0,91.68118466898953,0,92.00783972125434
17732.613908872903,24682.036189230435,22531.938085894923,93.41617614998911,0,86.22193154567256,2276.760409853935,374.3187268367125,46889,41704.333333333336,47050.333333333336,36260.66666666667,0,93.55555555555556,88.44444444444446,93.8888888888889
15444.735120994115,26594.833224329628,24269.675168955746,0,0,86.22193154567256,2077.610638761718,341.83562241116203,42452.333333333336,39133,39147.66666666667,33119.66666666667,86.44444444444446,93.55555555555556,88.44444444444446,93.8888888888889
12963.919773272291,20018.966644865926,28068.672334859388,0,0,0,2301.6132548506653,227.3817309788533,34293,32716.333333333336,27639.333333333336,38319,86.44444444444446,0,88.44444444444446,0
5016,14284.444444444445,19209.666666666668,0,0,0,1672.3333333333335,125.33333333333334,33872.66666666667,38277.66666666667,38519.66666666667,40709.66666666667,91.11111111111111,0,0,0
0,9928.333333333334,17885.333333333336,95.22222222222223,95.11111111111111,0,1965.0000000000002,184.44444444444446,37089.66666666667,45185.66666666667,47187.66666666667,46945.66666666667,4.666666666666667,0,0,0
29.333333333333336,13632.000000000002,13309.000000000002,95.22222222222223,95.11111111111111,0,1912.1111111111113,220.00000000000003,42616.333333333336,44039,53271.66666666667,44552.333333333336,4.666666666666667,0,0,0
36.66666666666667,8330.555555555557,11608,99.8888888888889,95.11111111111111,95.22222222222223,2151.5555555555557,342.44444444444446,42103,47290,38915.333333333336,39111,0,93.55555555555556,0,93.77777777777779
36.66666666666667,4862,4583,4.666666666666667,0,95.22222222222223,1880.5555555555557,283.33333333333337,52406.60073341482,46229.24769418824,34898.877653072566,46473.83042560284,0,93.56595177241915,93.67707523058118,93.7881986887432
7.333333333333334,7.333333333333334,535.3333333333334,4.666666666666667,0,95.22222222222223,1886.0000000000002,283.5555555555556,33731.22358296305,34945.377695892494,32645.71366641379,34883.16896065894,0,95.80578736317331,91.36230627506234,96.02254253820311
0,29.333333333333336,0,0,0,0,1909.1111111111113,106.22222222222223,32643.220981900948,31028.503305516424,32610.05744012139,36353.52769047362,91.47068386257723,4.551858675625882,95.91416495068822,4.551858675625882
28.522039757994815,40.190146931719966,35.65254969749352,0,92.69662921348315,0,1849.6110630942092,212.07865168539325,16354.789770264413,20233.420026007803,26693.324664065887,19134.048547897703,91.46077156480277,4.551365409622887,4.551365409622887,4.551365409622887
40.19448946515397,33.06320907617504,40.19448946515397,92.70664505672609,92.70664505672609,0,1860.0756347920044,235.3322528363047,16535.88888888889,26571.55555555556,16654.111111111113,18344.444444444445,98.44444444444446,0,4.666666666666667,0
40.190146931719966,11.66810717372515,40.190146931719966,92.69662921348315,92.69662921348315,92.48055315471046,2058.772687986171,331.6767502160761,4282.666666666667,10713.88888888889,8587.333333333334,5441,4.666666666666667,0,0,93.8888888888889
16.666666666666668,7.333333333333334,4.666666666666667,95.33333333333334,0,95.11111111111111,1941.888888888889,310.11111111111114,0,6109.454727363683,2509.2546273136572,3123.3616808404204,4.202101050525263,84.24212106053027,84.24212106053027,84.54227113556779
4.666148205754917,29.330074436173764,7.332518609043441,0,0,95.10054438395736,2092.76747028108,245.75047216975895,7.333333333333334,0,29.333333333333336,0,0,93.55555555555556,93.55555555555556,93.8888888888889
34,36.66666666666667,36.66666666666667,0,95.33333333333334,0,1881.2222222222224,179.55555555555557,36.66666666666667,29.333333333333336,41.333333333333336,22,0,93.55555555555556,93.55555555555556,0
36.66666666666667,29.333333333333336,36.66666666666667,0,95.33333333333334,0,1896.888888888889,194.22222222222223,41.333333333333336,36.66666666666667,34,29.333333333333336,93.77777777777779,0,0,0
36.66666666666667,7.333333333333334,29.333333333333336,0,95.33333333333334,0,1941.2222222222224,213.55555555555557,34,41.333333333333336,12,34,93.77777777777779,0,0,0
7.334148238693188,7.334148238693188,0,95.23280364484941,0,0,1937.1041226802977,261.3623735970663,4.666666666666667,12,0,12,98.44444444444446,0,0,0
7.333333333333334,29.333333333333336,7.333333333333334,95.22222222222223,0,95.22222222222223,2120.666666666667,294.44444444444446,0,5.098114555063562,8.01132287224274,5.098114555063562,5.098114555063562,0,0,0
35.52589083862634,40.04736785445151,35.52589083862634,92.25966196576597,0,92.25966196576597,1841.2100333728067,335.98880396167516,32.11288164456878,0,32.11288164456878,0,5.108867534363215,102.29899039046343,0,102.66390950006081
35.52206673842842,32.938643702906354,40.04305705059204,0,0,92.2497308934338,1843.5952637244352,319.913885898816,40.14110205571098,32.11288164456878,40.14110205571098,32.11288164456878,0,102.29899039046343,102.66390950006081,102.66390950006081
28.423772609819117,11.627906976744185,32.945736434108525,0,92.26959517657191,0,1841.0852713178292,232.66580534022393,30.6273,43.15665,7.656825,35.499825,0,102.4390375,97.91455,102.787075
7.105943152454779,11.627906976744185,4.521963824289405,0,92.26959517657191,0,1885.5512489233417,223.72954349698534,7.333333333333334,41.333333333333336,7.333333333333334,34,0,4.666666666666667,98.44444444444446,4.666666666666667
7.333333333333334,29.333333333333336,7.333333333333334,95.22222222222223,95.22222222222223,0,2091.888888888889,280.5555555555556,0,12,7.333333333333334,4.666666666666667,93.66666666666667,4.666666666666667,4.666666666666667,4.666666666666667
36.66666666666667,41.333333333333336,36.66666666666667,95.22222222222223,0,95.11111111111111,1887.6666666666667,273.22222222222223,29.333333333333336,0,29.333333333333336,0,93.66666666666667,0,4.666666666666667,0
46,34,41.333333333333336,99.8888888888889,0,95.11111111111111,2047.0000000000002,287.11111111111114,36.66666666666667,29.333333333333336,46,29.333333333333336,98.33333333333334,0,0,0
38.67096344038226,12.001333481497943,34.0037781975775,4.667185242804756,0,95.1216801866874,1717.079675519502,244.80497833092562,46,41.333333333333336,38.66666666666667,29.333333333333336,4.666666666666667,93.55555555555556,0,93.77777777777779
9.332296411509834,7.332518609043441,4.666148205754917,4.666148205754917,0,0,2081.8797911343186,211.6431507610266,16.666666666666668,41.333333333333336,16.666666666666668,34,4.666666666666667,93.55555555555556,93.66666666666667,93.77777777777779
7.332518609043441,36.6625930452172,7.332518609043441,0,0,0,1693.5896011554273,149.98333518497947,9.333333333333334,12,7.333333333333334,4.666666666666667,0,93.55555555555556,93.66666666666667,93.77777777777779
36.66666666666667,36.66666666666667,36.66666666666667,0,95.22222222222223,95.11111111111111,2212,190.44444444444446,29.333333333333336,0,29.333333333333336,4.666666666666667,0,0,98.33333333333334,0
40.019403347077365,32.01552267766189,40.019403347077365,0,103.92917778316759,103.80790686393402,2196.943972835314,262.06645646374,28.633405639913228,7.158351409978307,28.633405639913228,21.475054229934923,91.54013015184381,0,4.55531453362256,0
32.01552267766189,0,32.01552267766189,103.92917778316759,103.92917778316759,103.80790686393402,2209.798690274072,339.43730293475625,35.7878755015725,35.7878755015725,28.630300401258,28.630300401258,91.53020279796118,0,4.554820518381955,0
0,32.01552267766189,0,103.92917778316759,0,0,1837.3756973077855,295.29468833373755,7.1575751003145,40.34269601995445,7.1575751003145,33.18512091963996,91.53020279796118,91.31330658280014,0,91.53020279796118
7.334148238693188,29.33659295477275,7.334148238693188,95.23280364484941,0,0,1882.4313812645848,277.91976886320697,7.332518609043441,33.99622264192868,11.998666814798357,11.998666814798357,0,93.54516164870572,93.76735918231309,93.76735918231309
29.333333333333336,36.66666666666667,36.66666666666667,0,0,0,2045.4444444444446,207.00000000000003,0,4.665629860031103,33.99244612308375,4.665629860031103,0,98.20039991113084,93.75694290157742,98.42257276160852
36.66666666666667,7.333333333333334,41.333333333333336,0,0,0,1853.7777777777778,157.33333333333334,29.33659295477275,7.334148238693188,34.0037781975775,0,0,4.667185242804756,93.78819868874318,4.667185242804756
29.330074436173764,7.332518609043441,33.99622264192868,0,95.21164315076103,95.10054438395736,1693.8117986890347,230.8632374180647,41.33792643627069,36.670741193465936,36.670741193465936,29.33659295477275,93.78819868874318,4.667185242804756,0,4.667185242804756
111.01233470385597,7.334148238693188,4.667185242804756,0,95.23280364484941,95.1216801866874,1893.7659739971107,247.47194132681406,41.333333333333336,41.333333333333336,7.333333333333334,34,93.77777777777779,0,0,0
125.66666666666667,46,7.333333333333334,95.11111111111111,95.22222222222223,95.11111111111111,2062.1111111111113,304.44444444444446,11.998666814798357,33.99622264192868,7.332518609043441,33.99622264192868,103.09965559382292,0,0,93.76735918231309
130.3478164240471,46.00511167907545,36.670741193465936,99.78886542949216,0,0,2022.8914323813756,228.24758306478495,0,4.666148205754917,7.332518609043441,4.666148205754917,9.332296411509834,93.54516164870572,0,93.76735918231309
25.965595585848753,37.65011359948069,40.24667315806557,97.15460348371742,0,0,2039.813913231635,261.6033755274262,29.343114371457155,7.335778592864289,46.01533844614872,0,9.336445481827276,93.58675113926866,93.69789929976659,93.80904746026454
4.543979227523532,122.36286919831225,33.10613437195716,4.543979227523532,0,0,2027.80482527318,243.42745861733206,40.329575021682565,35.77623590633131,44.88291413703382,28.620988725065047,0,91.28360797918472,91.39202081526452,0
0,122.34963219385544,126.89311986153177,0,92.8169623539593,92.8169623539593,1770.1211596711375,231.93422760709643,40.329575021682565,35.77623590633131,37.72766695576756,28.620988725065047,0,0,95.94535993061578,0
0,122.36286919831225,122.36286919831225,92.82700421940929,92.82700421940929,92.82700421940929,1941.036460023802,257.0593962999027,11.706048124864514,28.61478430522437,0,33.167136353782794,91.3722089746369,0,4.552352048558422,0
0,0,125.65270525497165,95.3227419175647,95.3227419175647,95.3227419175647,1581.2687479168978,282.4130652149761,0,0,7.333333333333334,4.666666666666667,93.66666666666667,0,4.666666666666667,0
0,0,0,95.34392710301145,0,0,2101.7890876764086,208.91210134459385,29.333333333333336,0,29.333333333333336,4.666666666666667,93.66666666666667,0,0,93.8888888888889
0,0,0,0,0,0,2101.222222222222,147.33333333333334,36.67074119346594,7.334148238693189,36.67074119346594,29.336592954772755,0,0,0,93.89932214690522
