runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
1523,186.8412538766861,186.56987035274506,185.8216917514801,135.49240446090698,131.07126712799072,132.63038325309753,53.604360580444336,44.49956011772156,50.51610827445984,23.163625240325928,23.14617371559143,17.15312623977661,139.28305315971375,142.10494685173035,136.7763967514038,69.51827049255371,65.28609275817871,78.21122527122498,208.80132365226746,207.39103960990906,214.98762202262878,269.1242735385895
