runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
255,22.043995022773743,21.345824480056763,20.152438640594482,16.067924737930298,15.586980104446411,16.12288522720337,13.665528059005737,21.30680799484253,18.285358667373657,20.021775245666504,18.843546628952026,22.987221717834473,6.568149566650391,7.6365742683410645,6.5222649574279785,26.589924812316895,26.48012089729309,29.50948667526245,55.62051475048065
