runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1263,403.7323478460312,399.73570561408997,397.5955216884613,236.07628917694092,234.81393885612488,240.84006929397583,61.93642485141754
