runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
1057,114.81925455729167,125.52933144569397,145.01566569010416,211.14976978302002,235.69274961948395,235.66164135932922,52.520663022994995,57.60889792442322,52.491370677948,25.22868275642395,25.219639539718628,33.31858253479004,23.839468240737915,20.826408863067627,18.708902597427368,7.356047868728638,6.430834054946899,6.436229467391968,31.195516109466553,27.257242918014526,25.145132064819336,207.13104331493378
