runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1924,582.0640986561775,611.5878819227219,617.7390369176865,447.38288418451947,580.9062221050262,572.8984927336375,112.60898250341415
