runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
1063,126.25665370623271,138.42974654833475,135.4407156308492,226.16939425468445,197.35428321361542,245.29891979694366,63.63635563850403,60.21976661682129,58.46393895149231,28.20621943473816,28.19578790664673,25.181286573410034,17.855765104293823,20.83031439781189,23.860167264938354,6.434847354888916,6.446075201034546,6.439383268356323,24.29061245918274,27.276389598846436,30.299550533294678,230.7275562286377
