runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
381,20.430975556373596,22.300350546836853,18.77662968635559,15.557408809661865,15.7438383102417,15.653626441955566,42.64942908287048,43.49742770195007,42.69974207878113,20.086424827575684,19.256227016448975,15.22005319595337,26.876900911331177,18.68117594718933,17.875187397003174,5.602535724639893,6.421269178390503,6.409859657287598,32.47943663597107,25.102445125579834,24.28504705429077,183.06241035461426
