runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
5836,1400.1687824726105,1422.5419966379802,1385.4745944341023,1905.0868705511093,1915.2786891460419,1907.6156327724457,108.01880753040314
