runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
1375,290.94278305768967,380.59835183620453,352.1297649741173,191.7434357802073,319.8027154604594,321.43193912506104,43.40354657173157,40.38031005859375,43.3743052482605,32.19605231285095,30.093937635421753,34.97738552093506,12.253079175949097,16.02718424797058,16.1182119846344,44.44913148880005,46.121121883392334,51.09559750556946,82.50508737564087
