runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
1024,131.83392794926962,145.71554319063821,134.88675340016684,166.94335091114044,221.07573914527893,248.30720114707947,54.56765818595886,51.18306231498718,51.11658716201782,32.23290801048279,30.9743013381958,27.97652792930603,26.757426977157593,20.663636922836304,17.669403553009033,7.593425750732422,6.573403596878052,6.581968307495117,34.350852727890015,27.237040519714355,24.25137186050415,210.65070641040802
