runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
10605,3428.2435267567635,3512.3214077949524,3525.1732887625694,2512.735766251882,2547.895827770233,2547.988228480021,139.26177668571472
