dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-supernode-0-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1
107.6868,127.5993,1007.2538999999999,608.526,154.7594,0,304.1486,304.1486
87.64339999999999,213.01494999999997,819.7769499999999,495.263,210.93329999999997,58.152899999999995,214.37429999999998,286.80735
151.8641333333333,196.77663333333334,775.0101,457.50866666666667,225.3067333333333,137.671,246.77156666666664,246.77156666666664
179.5863,270.98699999999997,12794.599074999998,632.9154,207.03005000000002,166.76665,390.527775,333.26125
174.94904,358.17572,12739.919259999999,12744.99282,272.32547999999997,196.06403999999998,424.07543999999996,424.07543999999996
236.90846666666667,351.8464333333333,13269.2011,12519.77735,262.1712333333333,225.4623,408.26286666666664,505.36791666666664
265.9719428571429,425.0995285714286,13241.929514285714,12450.675985714286,290.61157142857144,219.2248285714286,491.38678571428574,491.38678571428574
263.37545,420.94958749999995,13236.447874999998,12510.97835,375.25,264.25,509.375,612.5
338.22222222222223,529,13227.996799999997,12941.77777777778,373.7777777777778,291.44444444444446,546.3333333333334,544.4444444444445
263.11111111111114,527,13198.333333333334,12656.333333333334,303.33333333333337,291.44444444444446,549,537.8888888888889
343.5555555555556,433.44444444444446,13198.333333333334,12941.77777777778,316.11111111111114,325.33333333333337,549,545.2222222222223
325.33333333333337,308967.06720000005,15793.416700000002,318261.64616666664,283.22222222222223,312.33333333333337,556.3333333333334,545.2222222222223
292.44444444444446,311189.8679,3472.3333333333335,318259.8977666667,272.71113749999995,269.0735625,406.87346249999996,441.21644999999995
307995.06876666663,311188.9978333333,3686.3333333333335,324259.4659666667,211.32804285714286,239.6203,365.2076857142857,354.4091142857143
307994.45703333337,311212.43756666663,3214.5555555555557,330124.34993333335,12171.557078603553,205.93274791175838,327627.3221996145,326093.1068001713
311115.576,311215.9400666667,3326.2222222222226,330123.4757333334,324665.7607452618,324509.96303672774,329653.24819573836,328333.31410215225
311115.576,311215.9400666667,3449.666666666667,330206.8974,324703.6836795888,324567.45129578066,329688.3928678518,328362.98875562224
1511132.9251333333,311215.07,3441.444444444445,330270.54839999997,324562.55285806034,324425.42897666455,329551.2926889317,328238.9183793621
2155493.0130666667,311214.2609,3456.5555555555557,330269.2557,324701.3460698222,324564.16443563934,329683.59062968515,328371.1858856286
2154774.200799733,311115.33788737084,3567.0332111518383,330165.4710429857,324696.78062754334,324560.0122724352,329683.59062968515,328368.04109016916
2155496.066066667,2480.444444444445,931.1111111111112,13339.444444444445,325231.62303491106,324556.94496680226,329680.44583422574,328368.04109016916
2155496.066066667,35.111111111111114,1178,13409.444444444445,330845.9332,333353.43767142855,2265.9460714285715,2500.933071428571
2031786.777777778,35.111111111111114,1071,6688.222222222223,331367.6389875,767676.0031625,2227.3903125,2458.3789375
2031786.777777778,9.333333333333334,1063.6666666666667,308.33333333333337,1801417.7784357297,761617.9407399178,2174.758360182202,2400.28885679369
2028354.0000000002,4.666666666666667,952.0000000000001,308.33333333333337,1538166.3518168684,2047964.7738637624,18.557617513057004,25.891765751750192
