dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-clientapp-1-1,dockerfiles-laptop-clientapp-2-1,dockerfiles-laptop-supernode-0-1,dockerfiles-laptop-supernode-1-1,dockerfiles-laptop-supernode-2-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-clientapp-2-1,dockerfiles-desktop-clientapp-3-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1,dockerfiles-desktop-supernode-2-1,dockerfiles-desktop-supernode-3-1
80.636,143.4472,0,107.161,98.2486,0,1183.9773999999998,1156.49,118.4946,118.4946,118.4946,63.172200000000004,0,232.87740000000002,165.2196,232.87740000000002
59.318,105.52359999999999,105.52359999999999,78.8305,151.10479999999998,151.10479999999998,984.5226999999999,1121.7346,133.4085,90.9473,90.9473,133.4085,118.34625,178.7387,239.13115,239.13115
92.88239999999999,139.3236,133.5528,231.51899999999998,133.0032,133.0032,866.5817999999999,1703.76,119.93899999999998,158.1131333333333,119.93899999999998,119.93899999999998,106.39749999999998,261.67336666666665,323.5773666666666,315.9683333333333
162.3674,205.6483,124.46459999999999,215.76425,269.6733,269.6733,1606.5153,1587.82,185.26545,149.23485,113.20425,149.23485,246.980025,298.22625,305.408025,298.22625
155.25392,196.63863999999998,191.49616,309.40587999999997,309.40587999999997,309.40587999999997,1559.39584,1640.20624,213.39684,178.65236,178.65236,143.90788,238.16402,287.581,386.41496,386.41496
220.782,225.7674,185.6468,299.9549,299.9549,299.9549,1511.7632,13841.8444,208.13070000000002,208.13070000000002,208.13070000000002,208.13070000000002,328.68165,418.32210000000003,376.87913333333336,425.07661666666667
215.81314285714288,220.68634285714288,250.15760000000003,425.24471428571434,376.39668571428575,425.24471428571434,13233.259771428571,13530.323771428573,270.9184285714286,237.6438,237.6438,237.6438,322.7414142857143,458.0882142857143,464.72065714285714,505.4146285714286
245.8379,284.37835,313.3407,417.901625,465.90615,465.90615,13100.227299999999,13393.034425,332.809225,234.363325,290.79233750000003,234.363325,451.76468750000004,451.76468750000004,545.1109125,545.1109125
305.33333333333337,277.11111111111114,305.33333333333337,486.8888888888889,454.00000000000006,454.00000000000006,13012.580444444442,13050.77777777778,333.5555555555556,300.6666666666667,291.44444444444446,300.6666666666667,499.5555555555556,15071.77777777778,600.4444444444445,15537.111111111111
296,267.77777777777777,345.5555555555556,524.3333333333334,536.3333333333334,587.7777777777778,12841.77777777778,13143.555555555557,14184.4355,14141.401900000003,277.77777777777777,14145.386299999998,499.5555555555556,15416.444444444445,502.2222222222223,15398.666666666668
333.5555555555556,360.22222222222223,344.44444444444446,571.1111111111112,531.6666666666667,531.6666666666667,12820.666666666668,19282.111111111113,14183.221900000002,14141.401900000003,277.77777777777777,14142.9591,15505.77777777778,15416.444444444445,14948.333333333334,15408.88888888889
14439.449155555554,322.6666666666667,311.5555555555556,15230.88888888889,15351.000000000002,531.6666666666667,13822.333333333334,18702.777777777777,14198.7328,14138.974699999999,14207.781299999999,14142.9591,15505.77777777778,15329.444444444445,15352.555555555557,15321.88888888889
14435.357777777777,14457.351,14516.655066666666,15256.666666666668,15224.555555555557,15268.111111111111,13236.111111111111,24793.333333333336,14205.05,15824.666000000001,14247.547499999999,15850.546999999999,15372.000000000002,15332.444444444445,15395.000000000002,15331.222222222223
14435.357777777777,14457.351,14512.563688888891,15163.111111111111,15177.77777777778,15221.333333333334,13469.222222222223,24807.77777777778,14203.836399999998,15823.4524,14245.1203,15850.546999999999,15386.000000000002,15332.444444444445,15308.000000000002,15237.666666666668
14431.2664,14455.305311111111,14521.544222222223,15163.111111111111,15220.222222222223,15221.333333333334,13469.222222222223,13339.333333333334,18398.649999999998,716442.8253,14734.529999999999,406202.71619999997,15337.555555555557,15208.000000000002,15317.333333333334,15233.333333333334
15880.12577777778,17803.11984444444,14517.452844444442,15036.666666666668,15140.555555555557,15108.88888888889,1697.3333333333335,13543.666666666668,18396.2228,1056999.7648999998,16998.115999999998,1104719.7896,15337.555555555557,15161.222222222223,15223.77777777778,15146.333333333334
25113.59642222223,17799.028466666667,18654.34953333333,15083.77777777778,15051.666666666668,15062.111111111111,1697.3333333333335,13449.77777777778,395101.81889999995,1111105.1153,18358.8022,1355534.1655999997,15203.77777777778,15161.222222222223,15177.222222222223,15099.555555555557
328797.1446444444,444490.57417777774,18654.34953333333,15004.111111111111,15051.666666666668,15102.555555555557,1927.7777777777778,13925.88888888889,1929681.7670999998,1111102.6881000001,18358.8022,1668724.6040999996,15157.000000000002,542.2222222222223,15123.111111111111,108.77777777777779
408598.04255555547,444486.48280000006,1187385.2980222222,14910.555555555557,14917.88888888889,14968.77777777778,1944.7777777777778,13322.555555555557,1929145.5404000003,1297412.6238,1036873.9178,1668188.4266,15157.000000000002,59.111111111111114,15123.111111111111,108.77777777777779
408595.7066,587968.4870222221,1970025.5154222222,14863.77777777778,14866.444444444445,14917.333333333334,1944.7777777777778,6991.111111111111,1968706.9249999998,1323927.5375,1058276.8625,1702361.0125000002,60.72115,60.72115,606.070125,53.188075
511793.92811111105,899365.9144888888,1970591.182111111,72.8888888888889,47.111111111111114,14917.333333333334,1083,7090.444444444445,1985135.0071428572,1334938.7142857143,1066230.2071428571,1716552.285714286,61.79560000000001,61.79560000000001,96.41042857142858,54.12922857142858
760049.8671777778,898467.2419777778,1969690.7057999996,47.111111111111114,47.111111111111114,54.44444444444445,1190,999.8888888888889,2061094.6284679335,2077897.3977909738,2066143.4293230404,2079533.911448931,63.18289786223278,9.97624703087886,53.20665083135392,45.36817102137767
1510245.775311111,1370059.4230444443,1969690.7057999996,47.111111111111114,47.111111111111114,54.44444444444445,1075.6666666666667,874.7777777777778,2061094.6284679335,2077897.3977909738,2066143.4293230404,2079533.911448931,48.218527315914486,9.97624703087886,53.20665083135392,45.36817102137767
1510245.775311111,1976505.7516,1969690.1252666663,47.111111111111114,4.666666666666667,54.44444444444445,1075.6666666666667,974.1111111111112,2060883.1203112006,1403080.650908659,2066334.0348735002,1758186.4829552202,0,0,43.23553866254899,0
1977577.3295333334,1976857.5696222223,1969690.1252666663,47.111111111111114,4.666666666666667,40.44444444444445,1061.6666666666667,769.7777777777778,2060883.1203112006,1014501.009621095,2066088.5401591635,961171.3980282693,0,0,48.224254662073875,0
