runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
898,143.46459110577902,145.13966417312622,150.7840921084086,212.09748649597168,242.87029004096985,212.7800248861313,26.943431615829468,30.712214469909668,27.659431219100952,22.078508853912354,23.241379022598267,28.03816318511963,7.354329586029053,7.300939321517944,7.287923097610474,29.432838439941406,30.54231834411621,35.3260862827301,49.63587820529938
