runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
714,142.46143221855164,125.97295721371968,144.41666356722513,191.90065360069275,220.93108141422272,204.96673917770386,96.20152580738068
