runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
164,20.59629201889038,21.502288579940796,21.458870887756348,15.551625967025757,15.347787380218506,13.980472564697266,100.44254851341248
