runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
7797,1410.4892869790394,1413.5118714173634,1411.8136655489604,1934.4425389766693,1929.7978590726852,1888.0884629487991,29.561859369277954,29.383897304534912,32.36913061141968,469.233895778656,472.28490233421326,510.41604113578796,141.19870781898499,146.31314873695374,144.69245386123657,610.432603597641,618.598051071167,655.1084949970245,69.21710205078125
