dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-supernode-0-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1
71.2332,243.3096,0,61.2504,0,0,0,275.57730000000004
169.9998,239.0496,12.9216,48.7252,132.3468,71.80155,194.7681,194.93865
155.43320000000003,395.6593333333334,11.814400000000003,230.1346666666667,114.09786666666666,61.90103333333333,254.95579999999998,255.1028333333333
197.5332,411.8403,413.2479,261.8136,170.85232499999998,170.85232499999998,234.56684999999996,234.70212499999997
191.70656000000002,399.69224,411.98696,254.09088000000003,269.9031,269.9031,368.76072,406.84206
281.7332,518.9646,779.8410666666666,549.8593333333333,260.0025833333333,260.0025833333333,428.35579999999993,532.9744166666666
370.09508571428574,576.3505714285715,768.3209142857144,541.7365714285714,303.51694285714285,303.51694285714285,416.7049714285714,518.4780714285714
411.67485,686.9939499999999,775.9783,567.8049,368.375,421,613.25,576.375
421.00000000000006,702.5555555555557,1632.7777777777778,11326.222222222223,327.44444444444446,374.22222222222223,585.3333333333334,672.1111111111112
421.00000000000006,637.8888888888889,1632.7777777777778,11326.222222222223,428.33333333333337,428.33333333333337,585.3333333333334,545.1111111111112
411.6862919351255,734.5034436791823,1627.749389024661,11323.705843145966,426.44444444444446,381.5555555555556,600,621.7777777777778
465.8888888888889,574.7777777777778,1934.888888888889,11316.333333333334,426.44444444444446,473.22222222222223,612.7777777777778,1571.4444444444446
419.11111111111114,596.7777777777778,1554.1111111111113,11309,464.00000000000006,450.33333333333337,612.7777777777778,1571.4444444444446
510.7777777777778,596.7777777777778,6390.111111111111,11309,817.4444444444445,805.6666666666667,1531,15915.555555555557
950.25356194156,17126.027360540935,6911.977783144168,56076.5384931176,817.4444444444445,805.6666666666667,16004.333333333334,15909.555555555557
848.5872977541657,17214.75008452065,7353.417049021975,56076.5384931176,803.7777777777778,758.8888888888889,16099.444444444445,15909.555555555557
1804.6365612170973,17202.905361023906,7784.351605892296,56194.484689688485,757,1239,15939.666666666668,15876.666666666668
1804.4186888808404,17200.99525534227,6871.544126524206,47810.33441989617,757,1239,15899.444444444445,15716.88888888889
5184.979473557111,17108.790147307413,7058.922965467278,47808.138130886255,1586.6666666666667,5499.88888888889,15899.444444444445,15716.88888888889
5094.565217391305,16966.90821256039,7504.227053140097,47819.68599033817,9777.888888888889,11363.333333333334,15757.88888888889,15640.222222222223
6028.616276261772,16962.810915237864,7169.04129437334,47636.80270466071,9777.888888888889,11271.666666666668,15679.333333333334,14624.77777777778
6033.687515092973,16903.163487080416,7347.621347500603,47636.80270466071,11406.88888888889,11205.666666666668,15679.333333333334,14624.77777777778
5934.073895194398,16903.163487080416,2080.7775899541175,47672.5428640425,10964.555555555557,10756.77777777778,14634.222222222223,120.8888888888889
5003.444444444444,95.33333333333334,1968.1111111111113,220.00000000000003,10964.555555555557,10756.77777777778,95.11111111111111,0
