dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-clientapp-1-1,dockerfiles-laptop-supernode-0-1,dockerfiles-laptop-supernode-1-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-clientapp-2-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1,dockerfiles-desktop-supernode-2-1
0,0,319.384,246.87519999999998,0,360.81759999999997,0,185.661,92.8305,0,316.8585,261.513
66.4759,132.9518,233.69199999999998,180.6376,547.7551,357.4856,134.9305,134.9305,67.46525,183.0055,277.71325,284.9245
175.05180000000001,116.7012,246.1536,199.584,494.109,363.9636,126.3,126.3,63.15,171.29999999999998,259.95,266.7
162.86385,162.86385,414.44530000000003,223.8572,459.70675000000006,338.6227,126.3,126.3,63.15,171.29999999999998,259.95,266.7
251.12324,259.2518,395.83624000000003,213.80576000000002,1378.03724,12466.871000000001,166.79059466019416,166.79059466019416,166.79059466019416,228.9904126213592,228.85835355987055,273.89049352750806
301.3518,251.1265,454.05580000000003,378.77750000000003,1346.3005,12119.3291,158.25746971736206,263.76244952893677,158.25746971736206,360.2456258411844,360.2456258411844,402.97388963660836
294.3872571428571,343.45179999999993,443.56211428571424,404.5202571428571,1315.1861428571426,11839.239228571427,254.6525493302607,254.6525493302607,203.72203946420856,347.80336309952474,419.4206121273225,424.8644908540977
393.10715,393.10715,600.192425,569.742075,1621.5383749999999,11862.242924999999,264.97985901309164,317.97583081570997,317.97583081570997,399.1691842900302,571.8781470292045,442.0946626384693
428.33333333333337,435.6666666666667,637.4444444444445,553,6693.777777777778,12120.222222222223,329.494633273703,376.5652951699463,282.4239713774597,515.3175313059033,507.9382826475849,553.5554561717352
428.33333333333337,435.6666666666667,473.00000000000006,473.44444444444446,6693.777777777778,82380.234,376.60740243766077,329.53147713295317,282.4555518282456,548.4736665548475,420.8878452420888,420.9996645421
869.1111111111112,814.1111111111112,15911.333333333334,1480.6666666666667,6652.88888888889,82512.51286666667,282.4239713774597,329.494633273703,376.5652951699463,453.8237924865831,387.74597495527723,387.85778175313055
775.5555555555557,847.2222222222223,15878.444444444445,15899.111111111111,6642.222222222223,82509.86624444443,298.10408571428565,347.78809999999993,800.4908999999999,16961.131157142856,16988.51047142857,374.4593285714285
792.1111111111112,800.4444444444445,15744.444444444445,15866.222222222223,7056.666666666667,82587.7741111111,292.4506578947369,827.3366592699089,785.3099020190025,16639.469914208028,16683.580642892866,16632.29179038005
705.8888888888889,706.8888888888889,15744.444444444445,15946.88888888889,6381.777777777778,72890.66666666667,730.6666666666667,794,753.6666666666667,15969.000000000002,16011.333333333334,15962.111111111111
1204.111111111111,1237.2222222222224,15678.666666666668,15787.000000000002,6371.111111111111,72923.77777777778,886.7777777777778,700.4444444444445,1109.4444444444446,15842.222222222223,15884.444444444445,15835.222222222223
2535.777777777778,2305.3333333333335,15678.666666666668,15761.444444444445,6800.222222222223,72923.77777777778,793.134096211532,1551.9386734807242,1062.5486057104765,15840.462170869901,15816.90923230752,15895.789356738138
2434.888888888889,2251.222222222222,15519.000000000002,15594.111111111111,6645.111111111111,72826.22222222223,1793.7548616512947,9210.023335926215,8882.320257806423,15811.09012112457,15700.855650627847,15899.322146905211
5700.877485282684,6808.841497278685,15546.706653337777,15588.914806175719,1781.5172720204378,72228.47939575698,10356.039559951107,9116.457384153795,8882.320257806423,15651.294588287588,15796.088454272698,15739.415490610068
8065.444444444445,6811.111111111111,15551.88888888889,15546.555555555557,1782.1111111111113,457.00000000000006,12206.08821242084,14955.671592045326,11421.953116320406,15702.588601266523,15719.475613820685,15735.91823130763
7577.88888888889,7198.555555555556,113.55555555555556,14539.333333333334,1774.4444444444446,315.5555555555556,12207.444444444445,23712,18433,15671.444444444445,15721.222222222223,15704.77777777778
8019.333333333334,7165.444444444445,113.55555555555556,88,1774.4444444444446,348.44444444444446,20554.666666666668,23665.222222222223,17960,87.66666666666667,111.77777777777779,15704.77777777778
8002.777777777778,7165.444444444445,87.77777777777779,88,1759.5555555555557,267.77777777777777,26073.444444444445,23450.77777777778,22358.111111111113,87.66666666666667,95.22222222222223,95.22222222222223
8002.777777777778,7165.444444444445,87.77777777777779,7.333333333333334,1759.5555555555557,267.77777777777777,25623.444444444445,23450.77777777778,22358.111111111113,87.66666666666667,95.22222222222223,95.22222222222223
7450.444444444445,6635.111111111111,87.77777777777779,7.333333333333334,1759.5555555555557,242.00000000000003,25467.333333333336,23450.77777777778,22002.333333333336,87.66666666666667,95.22222222222223,95.22222222222223
6118.777777777778,5473.444444444445,87.77777777777779,0,1817.3333333333335,242.00000000000003,25467.333333333336,22599.111111111113,22002.333333333336,87.66666666666667,95.22222222222223,0
6118.777777777778,5473.444444444445,87.77777777777779,0,1817.3333333333335,139.11111111111111,24464.28174647261,14893.789578935672,14088.545717142539,87.6569270081102,95.21164315076102,0
2805.0461264866067,859.731021451595,0,0,1810.603534511504,106.25764143603423,15810.354405066102,14893.789578935672,14088.545717142539,87.6569270081102,0,0
441.44444444444446,859.4444444444445,0,0,1810.0000000000002,146.44444444444446,13912.77777777778,9006.77777777778,11501.444444444445,0,0,0
441.44444444444446,0,0,0,1810.2222222222224,146.44444444444446,13912.77777777778,252.11111111111114,4398.111111111111,0,0,0
0,0,0,0,2067.5555555555557,113.55555555555556,5518.777777777778,252.11111111111114,4398.111111111111,0,0,0
0,0,0,0,1668.0000000000002,146.44444444444446,0,0,0,0,0,0
0,0,0,0,1803.888888888889,146.44444444444446,0,0,0,0,0,0
0,0,0,0,1803.888888888889,131.7777777777778,0,0,0,0,0,0
0,0,96.55555555555556,0,1745.888888888889,131.7777777777778,0,0,0,0,0,0
0,0,96.52338109519049,0,1752.5269354659558,179.495723647673,0,0,0,0,0,0
0,0,96.55555555555556,0,1503.5555555555557,278.6666666666667,0,0,0,0,95.2010664296823,95.2010664296823
0,0,96.55555555555556,97.33333333333334,1933.0000000000002,238.44444444444446,0,0,0,0,95.22222222222223,95.22222222222223
0,0,96.55555555555556,97.33333333333334,1768.1111111111113,238.44444444444446,0,0,0,0,93.6165375,93.6165375
0,0,96.55555555555556,97.33333333333334,1510.7777777777778,311.77777777777777,0,0,0,0,94.74747142857144,94.74747142857144
0,0,96.55555555555556,97.33333333333334,1939.888888888889,278.8888888888889,0,0,0,95.61619324535899,95.83985685528964,95.83985685528964
0,0,96.55555555555556,97.33333333333334,1804.0000000000002,278.8888888888889,0,0,0,95.61619324535899,95.83985685528964,95.83985685528964
0,0,96.55555555555556,97.33333333333334,2084.1111111111113,278.8888888888889,0,0,0,95.61619324535899,95.83985685528964,100.5367926638336
0,0,0,97.33333333333334,1655.2222222222224,324,0,0,0,95.6268873727771,100.54803713231183,100.54803713231183
0,0,0,97.36578859619874,1855.729687673669,250.52795376236526,0,0,0,95.61619324535899,100.5367926638336,100.5367926638336
0,0,0,97.30089970009998,1854.4929467955126,198.82261468399423,0,0,0,100.33557046979865,4.697986577181208,4.697986577181208
0,0,0,0,1840.0000000000002,198.8888888888889,0,0,0,100.31312905390293,4.69693580854395,4.69693580854395
0,0,0,0,1667.7777777777778,198.8888888888889,0,0,0,4.9920702957565375,4.9920702957565375,4.9920702957565375
0,0,0,0,2082,165.7777777777778,0,0,0,4.893053819227403,4.893053819227403,4.893053819227403
0,0,0,0,1652.888888888889,165.7777777777778,0,0,0,4.666666666666667,4.666666666666667,4.666666666666667
0,0,0,0,1810.2222222222224,165.7777777777778,0,0,0,4.666148205754917,4.666148205754917,4.666148205754917
