runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1273,393.33145129680634,392.56412744522095,394.2840197086334,231.28298115730286,230.46651458740234,235.8337619304657,92.8204015493393
