dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-supernode-0-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1
129.7244,0,0,178.2751,111.39380000000001,0,143.72260000000003,144.95250000000001
141.86339999999998,135.1497,916.71195,135.58755,87.3969,87.3969,229.79595,113.72625
126.97559999999999,214.63056666666665,820.5079666666666,490.5281666666666,153.53606666666667,116.467,208.76396666666668,208.76396666666668
192.33289999999997,202.047925,790.6062749999999,565.8079749999999,181.00384999999997,181.00384999999997,248.31539999999998,291.36625
185.14632,294.1743,1505.55684,4438.30296,175.24308,175.24308,379.04087999999996,282.09299999999996
248.62273333333331,369.24396666666667,1479.9741,4323.452466666667,204.73709999999997,204.73709999999997,370.73406666666665,370.73406666666665
277.3912571428571,362.2376857142857,1451.8920857142857,4447.989171428571,267.06242857142854,234.2614,458.10625714285715,364.80062857142855
306.36765,450.85545,4970.4472125,4383.4655250000005,263.804625,231.40372499999998,538.2271125,499.36792499999996
305.33333333333337,536.3333333333334,4953.666666666667,4901.111111111111,300.6666666666667,291.44444444444446,600.4444444444445,506.8888888888889
286.77777777777777,590.4444444444445,6217.222222222223,4797.88888888889,301.44444444444446,7407.038433333331,509.5555555555556,8205.111111111111
253.8888888888889,579.2222222222223,6449.777777777778,4891.777777777778,301.44444444444446,7405.228011111112,8222.333333333334,8271.333333333334
329.7777777777778,499.5555555555556,6449.777777777778,17721.111111111113,7425.8452,7404.382766666667,8255.444444444445,8177.777777777778
328.11111111111114,591.2222222222223,6573.444444444445,18632.88888888889,7429.319888888888,8184.188788888889,8208.666666666668,8095.444444444445
375.6666666666667,7812.222222222223,6147.555555555556,14978.333333333334,7429.319888888888,11367.568233333335,8084.222222222223,8095.444444444445
309.8888888888889,7732.555555555556,6134.666666666667,16003.666666666668,10082.5594,1521700.375011111,8084.222222222223,8047.000000000001
7602.378188888889,8208.333333333334,6287.88888888889,15850.444444444445,780579.1383222222,1521699.5297666665,7990.666666666667,8047.000000000001
7591.88888888889,8114.777777777778,2760.2222222222226,16195.333333333334,780579.1383222222,1909019.8153666665,7944.111111111111,7905.88888888889
7591.88888888889,8072.88888888889,3078.2222222222226,15662.88888888889,1896067.3641888888,1909018.3618888892,7890.000000000001,7905.88888888889
10858.02308888889,8018.777777777778,2021.3333333333335,15785.333333333334,1896065.5337777778,1908832.0335111113,7890.000000000001,116.00000000000001
10858.02308888889,7927.111111111111,1090.888888888889,15798.555555555557,1896069.853711111,1908832.0335111113,82.8888888888889,49.77777777777778
1647015.4141555557,7927.111111111111,1415.4444444444446,2655.2222222222226,1895879.6651444442,1908832.0335111113,49.77777777777778,49.77777777777778
1920878.2113777779,7835.444444444445,1275.3333333333335,1697.4444444444446,1895879.545211111,1908810.3369999996,49.77777777777778,45.111111111111114
1920880.6143333332,520.8888888888889,1315.7777777777778,1732.0000000000002,1958208.7312500002,1971348.575,42.05565,46.908225
1920880.6143333332,520.8888888888889,1422.7777777777778,813.7777777777778,1892667.7711702718,417716.472545757,40.377149195784796,0
1993167.870822281,46.82274247491638,1463.1530388651827,836.3510552416099,1203021.8524681085,417716.472545757,40.377149195784796,0
1993167.870822281,46.82274247491638,1677.4305155114748,627.8399261907507,1203021.8524681085,4.658901830282861,0,0
1993167.870822281,0,1347.364779148887,627.8399261907507,4.658901830282861,4.658901830282861,0,0
1992899.208476531,0,1431.3228001383923,500.74962518740625,4.658901830282861,0,0,0
1992899.208476531,0,1431.3228001383923,389.574443547457,0,0,0,0
301760.7241697416,0,1333.602398523985,517.8736162361623,0,0,0,0
4.8437319801637635,0,1481.2593703148425,468.11209779725516,0,0,0,0
0,0,1454.503517472033,591.2812824357052,0,0,0,0
0,0,1343.4436627839925,497.28981663014645,0,0,0,0
0,0,1465.5038329074548,437.39584490612157,0,0,0,0
0,0,1259.2222222222224,407.8888888888889,0,0,40.44893877097456,40.44893877097456
0,4586.777777777778,1408.6666666666667,407.8888888888889,0,0,40.44444444444445,40.44444444444445
333.1852016442618,4640.373291856461,1120.9865570492168,5354.849461170982,0,318.33333333333337,40.44444444444445,4712.88888888889
373.44444444444446,4640.88888888889,5393.111111111111,5844.88888888889,0,384.2906343739585,40.43995111654261,4766.470392178648
435.4928325369485,4749.4166018446485,5295.921769085453,10568.618735415044,320.03555950661183,384.37604178242026,40.44893877097456,4767.529725525059
435.3960671036552,4748.361293189646,9303.521830907677,10566.270414398401,360.22222222222223,439.00000000000006,4682.111111111111,4882.333333333334
497.44444444444446,4824,9247.555555555557,10800,407.7324741695368,453.39406732585275,4735.696033774026,4881.790912120876
497.44444444444446,4824,9247.555555555557,10783.444444444445,407.8230914546061,453.4948327591955,4736.74852761418,6427.8253139237695
559.5066118457606,4932.548060895655,13921.769085453938,15690.07667518613,7989.887765307257,8060.228914323814,9153.239248805423,6427.8253139237695
607,4986.111111111111,13920.222222222223,27885.222222222223,8028.330185534942,8072.880791023221,9110.765470503278,9882.346405954895
621.3754027330298,399.28896789245647,14049.32785246084,27882.12420842129,8051.000000000001,8073.777777777778,9875.333333333334,9970.666666666668
288.2542504722747,4704.967218579842,14207.245249472162,25262.80697855317,8051.000000000001,7803.000000000001,13875.111111111111,5298.222222222223
