runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
619,109.41523202260335,137.6228847503662,117.45491774876912,179.32601249217987,185.28128731250763,204.666938662529,49.72576153278351
