runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
378,22.048349380493164,18.839130401611328,21.207561135292053,14.783843040466309,15.604323148727417,15.702524662017822,40.971335649490356,37.81734490394592,40.82179641723633,22.490739822387695,19.426522254943848,17.17959427833557,18.080129861831665,27.037590742111206,15.80692982673645,6.5331666469573975,6.507756471633911,5.768229961395264,24.613296508789062,33.54534721374512,21.575159788131714,177.07429921627045
