dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-clientapp-1-1,dockerfiles-laptop-clientapp-2-1,dockerfiles-laptop-supernode-0-1,dockerfiles-laptop-supernode-1-1,dockerfiles-laptop-supernode-2-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-clientapp-2-1,dockerfiles-desktop-clientapp-3-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1,dockerfiles-desktop-supernode-2-1,dockerfiles-desktop-supernode-3-1
81.662,145.2724,81.662,198.9974,108.5245,0,0,261.5333,0,76.6246,143.7278,76.6246,104.96209999999999,104.96209999999999,0,187.02749999999997
106.4362,106.4362,106.4362,145.7987,79.51225000000001,185.791,36.528400000000005,15793.4946,103.5639,55.2123,103.5639,151.9155,144.4014,144.4014,75.63105,134.76375
134.4276,175.36440000000002,93.49080000000001,227.2269,169.0026,221.41830000000002,13704.998466666666,14504.7657,132.27700000000002,132.27700000000002,132.27700000000002,174.37806666666668,125.73426666666668,125.73426666666668,237.1029666666667,288.5914333333334
125.1207,201.32590000000002,125.1207,265.6884,265.6884,260.28195,13809.875450000001,13500.549275000001,122.45775000000002,161.43355000000003,161.43355000000003,161.43355000000003,219.502225,274.9374,219.502225,322.60375000000005
192.34072,228.74280000000002,192.34072,342.00738,342.00738,248.66556,13193.54036,13332.75372,190.76748,153.66684,190.76748,227.86812,314.47806,412.61928,306.20562,307.083
264.7513,221.619,229.4829,331.35615,331.35615,384.3779,12805.2888,13220.288250000001,256.04063333333335,220.19010000000003,220.19010000000003,256.04063333333335,398.7160666666667,398.7160666666667,295.8880166666667,347.72595
258.6725428571429,285.4478285714286,224.2139142857143,421.76895714285723,421.76895714285723,424.56290000000007,12511.276114285716,12916.747071428574,284.621,284.621,284.621,284.621,388.7851999999999,446.2998999999999,388.7851999999999,339.0651
307.86385,319.071375,322.9597,414.33533750000004,414.33533750000004,417.0800375,12312.495475000002,13177.8765125,279.16837499999997,311.4870375,279.16837499999997,279.16837499999997,469.25771249999997,494.162775,381.33705,472.0378125
346.6666666666667,342.8888888888889,361.33333333333337,533.6666666666667,494.22222222222223,496.8888888888889,12159.555555555557,12803.222222222223,308,298.77777777777777,308,348.22222222222223,450.11111111111114,568.3333333333334,506.8888888888889,527.8888888888889
373.7777777777778,267.77777777777777,319.11111111111114,430.7777777777778,529.7777777777778,588.5555555555555,12159.555555555557,12997.77777777778,355.5555555555556,325.33333333333337,306.8888888888889,358.22222222222223,509.5555555555556,516.8888888888889,506.8888888888889,436.22222222222223
340.8888888888889,315.33333333333337,14633.944677777776,505.8888888888889,657.2222222222223,15222.222222222223,13005.77777777778,10945.77777777778,285.11111111111114,325.33333333333337,347.11111111111114,292.44444444444446,462.7777777777778,561.7777777777778,530.5555555555555,584.6666666666667
14622.394199999999,249.55555555555557,14633.944677777776,426.22222222222223,577.5555555555555,15234.333333333334,1815.3333333333335,10437.88888888889,330.7777777777778,14805.444444444445,314.22222222222223,321.5555555555556,537.8888888888889,15430.111111111111,15469.000000000002,450.8888888888889
14622.394199999999,295.22222222222223,14647.784644444442,15232.88888888889,568.3333333333334,15187.555555555557,1341.888888888889,13346.111111111111,14829.88888888889,14789.111111111111,14834.666666666668,321.5555555555556,15484.111111111111,15296.333333333334,15469.000000000002,14914.555555555557
14634.099677777776,14693.327477777775,15448.778322222224,15153.222222222223,15256.666666666668,15228.000000000002,1341.888888888889,14007.222222222223,14764.111111111111,14789.111111111111,14801.77777777778,14749.000000000002,15390.555555555557,15188.333333333334,15471.000000000002,15373.666666666668
16369.069466666662,14693.327477777775,18093.74628888889,15162.555555555557,15256.666666666668,15103.555555555557,1569.6666666666667,13724.88888888889,14714.88888888889,14723.333333333334,14802.000000000002,14732.666666666668,15320.111111111111,15228.77777777778,15471.000000000002,15343.444444444445
22914.52222222222,14686.222222222223,18093.74628888889,15102.111111111111,15226.666666666668,15056.77777777778,1783.6666666666667,14019.222222222223,14682.000000000002,14657.555555555557,14736.222222222223,14699.77777777778,15320.111111111111,15174.666666666668,15376.666666666668,15343.444444444445
22911.133000000005,14648.666666666668,1688798.2193222223,15106.77777777778,15226.666666666668,15061.444444444445,1762.5555555555557,13744.88888888889,14682.000000000002,14626.555555555557,14736.222222222223,14699.77777777778,15235.77777777778,15120.555555555557,15376.666666666668,15257.444444444445
1369470.382044444,18189.4323,1975047.2986777783,14975.666666666668,15139.666666666668,14969.77777777778,1710.0000000000002,13744.88888888889,16101.111111111113,15201.444444444445,16157.555555555557,14619.333333333334,15268.88888888889,15044.88888888889,15235.555555555557,15201.000000000002
1369465.882311111,18189.4323,1975047.2986777783,14975.666666666668,15048.000000000002,14878.111111111111,1931.3333333333335,13415.111111111111,16053.555555555557,17993.222222222223,16088.222222222223,18064,15176.666666666668,15044.88888888889,15254.222222222223,15201.000000000002
1976689.245533333,1858985.4708999998,1974108.029822222,14900.555555555557,14920.555555555557,113.33333333333334,1059.3333333333335,4556.222222222223,15772.016325,17677.6660875,15766.558200000001,17747.2026,14910.505875,14690.980087500002,14912.90745,14788.5713625
1975751.440533333,1858985.4708999998,1974112.5326888892,14900.555555555557,14920.555555555557,54.44444444444445,1199.2222222222224,4556.222222222223,19958.187365804046,196647.41778732062,230579.37826873094,339151.01310882583,15359.249632726862,86.3374392586733,108.7128489094813,15309.413493050062
1975751.440533333,1974775.5557888888,1974111.4582333332,47.111111111111114,14836.222222222223,54.44444444444445,1083,1648.0000000000002,992100.0372852624,544683.9963833635,1762260.3578096745,339189.2713155516,69.50723327305606,86.34719710669079,108.7251356238698,551.4240506329114
1975750.3660777775,1973841.0566111112,1974057.295577778,47.111111111111114,68.22222222222223,14.000000000000002,1222.888888888889,693.3333333333334,992100.0372852624,544683.9963833635,1762260.3578096745,587136.6410488246,69.50723327305606,60.12658227848102,18.9873417721519,84.42585895117541
1975633.3513777775,1973841.0566111112,1973879.2171888892,37.77777777777778,68.22222222222223,4.666666666666667,1228.4444444444446,693.3333333333334,1769065.7681962026,2059189.9054249548,2055300.7097423146,1241649.547943038,52.66726943942134,18.9873417721519,18.9873417721519,67.58589511754069
1975193.0986222222,1973839.6792888886,1973879.2171888892,4.666666666666667,4.666666666666667,4.666666666666667,1014.4444444444446,447.8888888888889,2061148.8525203434,2059189.9054249548,2055300.7097423146,2058459.8502599457,52.66726943942134,18.9873417721519,18.9873417721519,67.58589511754069
1975193.0986222222,1973839.6792888886,296669.7777777778,0,4.666666666666667,0,1154.3333333333335,346.5555555555556,2061148.8525203434,2059776.6098214288,2055305.3459764922,2058459.8502599457,52.66726943942134,18.9873417721519,18.9873417721519,18.9873417721519
629032.652154598,1972736.0978120835,4.664593513993781,0,0,0,1230.5641936916927,346.4015992892048,2061012.435861212,2059722.869925407,2055168.7215867995,2058536.0169642856,18.9873417721519,0,18.9873417721519,0
629312.2222222222,1973605.310966667,4.666666666666667,0,0,0,1009.7777777777778,346.5555555555556,2061012.435861212,2059455.9049954794,2055168.7215867995,2058209.5683883363,0,0,0,0
