runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1924,592.2435410618782,621.2373523116112,598.0803824663162,423.5933021704356,466.14840229352313,459.16408093770343,112.4387241601944
