runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1835,475.8291445374489,592.0543378591537,585.2042959332466,471.5059420267741,468.6202874183655,467.29290866851807,181.91222167015076
