runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
14910,3596.5028212070465,3613.8755942583084,3592.377356648445,2527.721084753672,2533.119642416636,2542.553049723307,32.17028331756592,38.16431498527527,38.16283321380615,958.9212732315063,910.564838886261,932.6460773944855,368.16553711891174,376.4099876880646,376.01730012893677,1327.086810350418,1286.9748265743256,1308.6633775234222,76.02178192138672
