dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-clientapp-1-1,dockerfiles-laptop-clientapp-2-1,dockerfiles-laptop-supernode-0-1,dockerfiles-laptop-supernode-1-1,dockerfiles-laptop-supernode-2-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-clientapp-2-1,dockerfiles-desktop-clientapp-3-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1,dockerfiles-desktop-supernode-2-1,dockerfiles-desktop-supernode-3-1
156.7882,167.1748,93.974,228.9998,124.8865,302.2006,1318.8509,333.60769999999997,0,0,0,0,140.82750000000001,219.8616,0,79.03410000000001
189.0588,144.9252,100.79159999999999,244.97129999999999,244.97129999999999,244.97129999999999,14662.017766666666,14362.355699999998,95.1,95.1,95.1,50.699999999999996,250.04999999999998,193.2,132.6,69.45
240.79559999999998,202.47544,164.15527999999998,321.7081,267.20544,305.5256,14112.13372,13546.564939999998,190.93506507592195,153.80183297180045,153.80183297180045,116.66860086767898,307.3527657266812,214.3942353579176,261.9398264642083,209.12533080260306
296.79708571428574,260.96840000000003,225.13971428571432,497.4861428571429,387.57922857142864,533.3148285714286,13383.950800000002,13178.298985714287,213.36975794251137,178.6296873424105,178.6296873424105,213.36975794251137,428.8520877458397,341.8845461422088,343.87975289964703,386.36592032274336
334.44444444444446,272.44444444444446,246.8888888888889,510.7777777777778,489.5555555555556,569.2222222222223,12499.444444444445,12518.111111111111,245.5284552845528,279.9070847851335,279.9070847851335,279.9070847851335,522.1835075493611,478.1649245063878,480.13937282229955,431.2427409988385
266.8888888888889,340,347.33333333333337,570,534.3333333333334,494.8888888888889,12013.88888888889,2193.777777777778,298.0255516840882,282.69454123112655,298.0255516840882,315.0987224157955,449.1289198606271,524.9709639953542,498.02555168408816,524.9709639953542
119936.66666666667,336517.873,336536.6325666667,337507.4444444445,339320.6666666667,337462.1111111111,4027.0000000000005,380766.7777777778,321.5555555555556,283.22222222222223,347.11111111111114,330.7777777777778,11406,530.5555555555555,530.5555555555555,452.7777777777778
336641.4164333333,336505.0726444445,336592.0649888889,339459.6666666667,339286.1111111111,339599.22222222225,3413.0000000000005,380797.55555555556,324632.9728666666,323851.3150333333,323928.65596666664,323879.82743333327,329950.0450333333,328385.73770000006,330829.60773333337,330859.3269
336640.03790000005,2073081.5246666665,336613.9703555556,339452.6666666667,339239.3333333334,339486.6666666667,3516.444444444445,380693.3333333334,324629.0459333333,323872.12703333335,323956.50576666667,323882.9383,330009.85713333334,328441.3046333333,330834.7169333333,330890.15489999996
489161.884394091,2362146.1396201267,2072609.3778296122,339189.49239142507,339006.55337109853,339307.8973675442,3684.9938909252473,379875.48594912805,324624.6812,323870.16356666666,323952.1410333333,323879.01136666664,330002.97173333337,328435.7193666667,330877.7766333333,330887.3622666667
2366303.8569,2362933.3314444446,2358075.4444444445,2224,59.111111111111114,2265.888888888889,1095,22687.444444444445,325166.52520000003,326047.87676666665,324501.02283333335,327234.06933333335,330017.6557,328443.5179333333,330867.66079999995,330878.93793333333
2036444.0369011895,2032609.0919195288,2032879.0708013785,59.130821384906085,59.130821384906085,35.233966877848175,1135.8230521284872,842.058463932422,677503.2222222222,1077254,777763.6666666667,561593.4891666666,92.22222222222223,2418.222222222222,99.55555555555556,92.22222222222223
2035760.5555555557,2026750.1111111112,2032175.5555555557,14.000000000000002,14.000000000000002,14.000000000000002,1252.4444444444446,363.22222222222223,1278776.7777777778,2053626.0000000002,1952993.6666666667,480764.3333333334,18.666666666666668,18.666666666666668,66.44444444444444,59.111111111111114
2032323.6666666667,290650.44444444444,2028726.2222222222,4.666666666666667,0,0,1131.4444444444446,353.8888888888889,2055600.888888889,2054221.2222222225,2065082.888888889,2054806.888888889,18.666666666666668,18.666666666666668,18.666666666666668,18.666666666666668
1882655.3333333335,0,4.666666666666667,0,0,0,1131.4444444444446,353.8888888888889,2055033.3333333335,2054221.2222222225,2064508.0000000002,2054239.3333333335,0,18.666666666666668,18.666666666666668,18.666666666666668
587.8888888888889,0,0,0,0,0,877.0000000000001,305,2050967.888888889,2051944.5555555557,2060442.5555555557,2051303.5555555557,0,0,0,0
0,0,0,0,0,9.222222222222223,943.7777777777778,676.8888888888889,1378123.4444444445,595.2222222222223,1287352.3333333335,1574049.888888889,0,0,0,0
0,0,0,33.111111111111114,33.111111111111114,33.111111111111114,1069,776.1111111111112,583.2222222222223,0,0,200144.33333333334,40.44444444444445,0,0,0
0,0,0,33.111111111111114,33.111111111111114,33.111111111111114,962.0000000000001,770.5555555555557,0,0,0,0,38.01566579634465,0,38.01566579634465,0
0,0,0,33.111111111111114,33.111111111111114,33.111111111111114,1176,962.8888888888889,0,0,0,0,42.40208877284596,38.01566579634465,38.01566579634465,31.12271540469974
0,0,0,33.111111111111114,33.111111111111114,23.88888888888889,1101.888888888889,1062.111111111111,0,0,0,0,42.40208877284596,38.01566579634465,38.01566579634465,31.12271540469974
0,0,0,0,0,0,1076.3333333333335,583.6666666666667,0,0,0,0,4.386422976501306,42.40208877284596,42.40208877284596,35.50913838120105
0,0,0,0,0,0,1094.7777777777778,606.7777777777778,0,0,0,0,4.666666666666667,45.111111111111114,45.111111111111114,37.77777777777778
0,0,0,0,0,0,1061.888888888889,353.8888888888889,0,0,0,0,4.668222740913638,45.12615316216517,4.668222740913638,37.79037456930088
0,0,0,0,0,0,1102.111111111111,353.8888888888889,0,0,0,0,0,4.666666666666667,4.666666666666667,4.666666666666667
0,0,0,0,33.111111111111114,33.111111111111114,1087.4444444444446,544.2222222222223,0,0,0,0,0,4.665111629456848,0,4.665111629456848
0,0,0,33.111111111111114,33.111111111111114,33.111111111111114,962.2222222222223,502.6666666666667,0,0,0,0,0,0,0,0
0,0,0,33.111111111111114,33.111111111111114,33.111111111111114,969.3333333333334,752.2222222222223,0,0,0,0,33.111111111111114,0,0,0
0,0,0,33.111111111111114,33.111111111111114,33.111111111111114,962.0000000000001,866.4444444444445,0,0,0,0,33.111111111111114,0,33.111111111111114,0
0,0,0,33.111111111111114,33.111111111111114,33.111111111111114,1176,872.5555555555557,0,0,0,0,33.10743250749917,0,33.10743250749917,40.43995111654261
0,0,0,33.111111111111114,0,0,1083.6666666666667,770,0,0,0,0,33.10743250749917,40.43995111654261,33.10743250749917,40.43995111654261
0,0,0,0,0,0,1076.3333333333335,588.3333333333334,0,0,0,0,33.10743250749917,40.43995111654261,33.10743250749917,40.43995111654261
0,0,0,0,0,0,1113,636.8888888888889,0,0,0,0,0,45.111111111111114,33.111111111111114,40.44444444444445
0,0,0,0,0,0,1138.7777777777778,456.5555555555556,0,0,0,0,0,45.111111111111114,0,40.44444444444445
0,0,0,0,33.111111111111114,0,1175.4444444444446,465.11111111111114,0,0,0,0,0,47.302807876034024,0,0
0,0,0,0,33.12583370386839,0,921.6318363717209,465.3179190751445,0,0,0,0,0,4.893393918210416,0,0
0,0,0,33.111111111111114,33.111111111111114,0,1127.6666666666667,407.44444444444446,0,0,0,0,0,4.893393918210416,0,0
0,0,0,33.111111111111114,33.111111111111114,33.111111111111114,884.3333333333334,811,0,0,0,0,0,0,0,0
0,0,0,33.111111111111114,33.111111111111114,33.111111111111114,1054.3333333333335,777.8888888888889,0,0,0,0,40.67245,0,0,40.67245
0,0,0,33.111111111111114,0,33.111111111111114,1061.6666666666667,769,0,0,0,0,40.44444444444445,0,0,40.44444444444445
0,0,0,33.111111111111114,0,33.111111111111114,1176,867.4444444444445,0,0,0,0,40.44444444444445,0,40.44444444444445,40.44444444444445
0,0,0,0,0,33.111111111111114,1061.6666666666667,684.6666666666667,0,0,0,0,45.111111111111114,33.111111111111114,40.44444444444445,45.111111111111114
0,0,0,0,0,0,1076.3333333333335,529.3333333333334,0,0,0,0,45.10609932229753,33.10743250749917,45.10609932229753,4.666148205754917
0,0,0,0,0,0,1113,521.5555555555555,0,0,0,0,4.666148205754917,33.10743250749917,45.10609932229753,4.666148205754917
0,0,0,0,33.111111111111114,0,1105.6666666666667,556.4444444444445,0,0,0,0,4.666148205754917,33.10743250749917,45.10609932229753,4.666148205754917
0,0,0,0,33.111111111111114,0,1098.3333333333335,465.33333333333337,0,0,0,0,0,0,4.669260700389105,0
