dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-clientapp-1-1,dockerfiles-laptop-supernode-0-1,dockerfiles-laptop-supernode-1-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-clientapp-2-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1,dockerfiles-desktop-supernode-2-1
96.28269999999999,96.28269999999999,67.6952,0,808.4544999999999,262.0902,0,0,101.5031,275.0951,0,346.7018
207.57405,196.72695,48.6476,97.2952,580.97725,307.3345,71.80155,71.80155,71.80155,194.59755,194.7681,245.2509
240.6436,171.0513,248.0744,247.9315,526.5865,267.223,61.90103333333333,61.90103333333333,185.70309999999998,254.80876666666666,167.91206666666665,298.47766666666666
222.5827,222.5827,229.45579999999998,229.32362499999996,487.064875,14480.432125,170.85232499999998,170.85232499999998,227.80309999999997,234.43157499999995,349.1447749999999,429.0922999999999
264.6827,211.74616000000003,292.72272000000004,292.59698000000003,1430.7954600000003,13775.445700000002,269.9031,161.94186,215.92248,406.4574,368.88894,406.71384
357.91315,306.7827,282.7356,421.43149999999997,1381.9795499999998,13475.363299999999,260.0025833333333,260.0025833333333,312.00309999999996,569.2883166666666,532.9744166666666,464.91673333333324
348.8827,348.8827,410.9168142857143,410.7984285714286,1358.4760714285715,13263.935428571429,303.51694285714285,303.51694285714285,354.1031,553.8042714285714,518.4780714285714,452.2714857142857
439.8555375,342.1098625,402.93971250000004,494.53275,1344.6415125,13006.443500000001,315.75,315.75,368.375,639.75,576.375,650.5
421.00000000000006,402.5555555555556,545.5555555555555,614.7777777777778,1287,12514.666666666668,381.5555555555556,381.5555555555556,402.5555555555556,568.6666666666667,512.3333333333334,618.4444444444445
428.33333333333337,443.00000000000006,600.4444444444445,662.3333333333334,1388.7777777777778,12467.333333333334,435.6666666666667,381.5555555555556,443.00000000000006,599.8888888888889,686.7777777777778,567.2222222222223
426.44444444444446,356.7777777777778,600.4444444444445,596.5555555555555,1388.7777777777778,272943.1485333334,388.8888888888889,409.8888888888889,443.00000000000006,669.2222222222223,589,567.2222222222223
379.6666666666667,2693.2222222222226,338163.7355555556,338122.60728888895,325280.5255666667,272943.1485333334,464.00000000000006,518.1111111111112,424.5555555555556,4556.444444444444,636.5555555555555,596.5555555555555
2757.888888888889,2639.1111111111113,338163.7355555556,338180.2418444445,325280.5255666667,676831.4060111111,2724.888888888889,424.5555555555556,377.7777777777778,4556.444444444444,343779.92596666666,469.6666666666667
2711.1111111111113,2672.2222222222226,338174.76176666666,338175.0651333333,325551.33228888887,1596087.4516444446,2647.888888888889,2770.777777777778,2713.888888888889,343629.4703666666,343776.92978888884,343596.38713333337
2617.5555555555557,2742.1111111111113,338174.76176666666,338165.07023333333,325796.11603333335,1669498.8145888892,2647.888888888889,2677.2222222222226,2620.3333333333335,343614.90448888886,343811.59866666666,343623.21119999996
3113.5555555555557,2695.3333333333335,338164.76686666673,338258.1554777778,326132.6018333333,1669489.3181222226,2513.356125,2541.699825,2486.730225,331583.275,331772.55,331586.29999999993
5002,5160.555555555556,338258.0696,338251.24736666674,326131.65743333334,1669634.9269333335,2537.978428571429,2566.5998000000004,2511.091685714286,334353.89285714284,334546.39999999997,334351.48571428575
5002,10520.77777777778,338245.4863444445,338240.11568888894,326383.18333333335,1669629.7502222224,2295.166683554565,2306.819333265782,2278.4476644036886,313587.2454858648,313663.82085317664,313480.1450197588
10837.88888888889,10433.555555555557,338238.57823333336,338236.3730666667,326681.5870777778,1669623.4542222226,2246.0478313741387,2307.0531009323063,2199.1284961491688,313618.2522395622,313694.774483178,313511.33610660717
