runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1858,537.8243463635445,606.3890174627304,594.0940952301025,405.28277858098346,459.32816807429,467.6879113515218,119.69254094362259
