runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1294,299.3714162508647,292.6871322790782,298.37850371996564,360.6062889099121,375.69479739665985,389.2757453918457,168.42316830158234
