runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
757,99.04849608739217,149.61747892697653,153.24975816408792,227.33000874519348,202.90862822532654,231.0827031135559,95.67865991592407
