runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1304,276.2892578442891,304.5597143173218,286.78296693166095,362.9640876054764,392.0168524980545,391.661669254303,157.35739064216614
