runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1305,351.41890919208527,438.33930665254593,455.0892182588577,230.0903840859731,313.3199605147044,295.6981077194214,60.15256589651108
