runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1263,407.7505897283554,398.1511516571045,395.1051023006439,243.369149684906,235.6753170490265,236.68198776245117,61.99315631389618
