runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
133,21.739774227142334,25.648804545402527,23.32833695411682,30.205750942230225,20.15841794013977,29.763052225112915,52.87277889251709
