runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,noise-r1,noise-r2,noise-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
13180,3586.506993830204,3581.194655418396,3609.5945923924446,2516.8195667266846,2529.328565677007,2489.0942085584006,59.44389343261719,62.44009447097778,64.40559458732605,32.130433082580566,38.14187431335449,40.624298095703125,532.7364323139191,520.5789835453033,526.9079501628876,151.60472202301025,153.71842980384827,141.17478489875793,684.3411543369293,674.2974133491516,668.0827350616455,265.08585011959076
