runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
10751,3536.5126791000366,3533.397652745247,3602.0495208501816,2547.129667599996,2586.372943242391,2585.1371818383536,79.04014730453491
