runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
1454,368.5641485452652,352.33445620536804,424.0812990665436,282.8413077195485,312.0193072954814,323.13511721293133,35.144736766815186,44.690372467041016,38.64319038391113,27.67140817642212,38.401524782180786,26.384825944900513,9.901071310043335,8.874871015548706,8.862467527389526,37.572479486465454,47.27639579772949,35.24729347229004,70.44562780857086
