runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,keygen-r1,keygen-r2,keygen-r3,dec-r1,dec-r2,dec-r3,block-no-dec-r1,block-no-dec-r2,block-no-dec-r3,block-r1,block-r2,block-r3,other
7059,187.2588895559311,186.89226806163788,188.80512189865112,133.89902305603027,133.94924521446228,133.72200870513916,22.019068717956543,23.818013191223145,20.798338890075684,1439.315509557724,1460.1512689590454,1419.187297821045,650.0063481330872,668.3239710330963,673.9154143333435,2089.321857690811,2128.4752399921417,2093.1027121543884,118.50848984718323
