dockerfiles-laptop-clientapp-0-1,dockerfiles-laptop-supernode-0-1,dockerfiles-serverapp-1,dockerfiles-superlink-1,dockerfiles-desktop-clientapp-0-1,dockerfiles-desktop-clientapp-1-1,dockerfiles-desktop-supernode-0-1,dockerfiles-desktop-supernode-1-1
0,0.0011804520000000002,0,0.0013853813999999914,0,0,0,0.001403358570000004
0.00146806059999999,0.0009122260000000001,0.003586153050000005,0.0023924684999999785,0.0014613518949999807,0.0010939485300000102,0.0013543263350000057,0.0017405015400000002
0.0013241737333333243,0.0015817513333333123,0.004080867333333344,0.002708270033333322,0.0020026811766666558,0.0019651309933333473,0.002337821886666672,0.0015163743600000005
0.002337722100000004,0.0029174404500000002,0.0038591505000000097,0.002561127524999989,0.0025700995949999926,0.0018199032450000128,0.0021650514150000047,0.002321046502500002
0.0031287045399999917,0.0028168723600000005,0.1133130246,0.004892953719999991,0.003460288149999993,0.0029015847740000073,0.0030260888020000086,0.002209915202000002
0.003588463833333325,0.0037859375333333138,0.19098542484999997,0.005215856666666649,0.0033442817916666595,0.0036999969883333437,0.0036448164900000054,0.0032317793900000003
0.0041744295000000035,0.004313744999999984,0.1876593213,0.005850915299999997,0.004109171061428565,0.0036083217042857246,0.00411830315571429,0.003151705191428572
0.004118938312500003,0.004256401874999985,0.3718528485375,0.005773138387499997,0.004954676079999995,0.004422549776250007,0.004039829011250004,0.004119363821250001
0.005190777777777779,0.00505211111111111,0.4642064444444444,0.0062866666666666505,0.005414455555555547,0.004968255555555562,0.004761488888888899,0.004557111111111114
0.005190777777777779,0.005294777777777772,0.4642064444444444,0.0060912222222222236,0.005414455555555547,0.004968255555555562,0.005726711111111111,0.003866855555555556
0.004731222222222233,0.005294777777777772,0.5491106666666666,0.005351666666666669,0.005285188888888889,0.005368588888888898,0.005405466666666664,0.004462677777777776
0.005700555555555561,0.0058658888888889,0.5569337777777779,0.005301666666666662,0.005421366666666673,0.005268566666666664,0.005097911111111113,0.0049360555555555624
0.0047023333333333275,0.0045585555555555475,0.5667572222222224,0.005301666666666662,0.0054050333333333376,0.005268566666666664,0.005097911111111113,0.004882066666666665
0.004754555555555559,0.005504999999999995,0.46238277777777786,0.005060444444444448,0.005501566666666667,0.00530852222222222,0.005335,0.00554284444444445
0.026439555555555563,0.006421333333333341,0.3956930000000001,0.00463177777777779,0.005501566666666667,0.004485922222222216,0.0046735888888888915,0.004536322222222228
0.025795666666666665,0.007167222222222227,0.40352455555555555,0.007082222222222213,0.005555888888888894,0.005380177777777772,0.0047610333333333405,0.0066906333333333285
0.1821293333333333,0.007830222222222233,0.21631177777777785,0.008822333333333316,0.004669011111111115,0.05906972222222222,0.0047610333333333405,0.006194799999999992
0.4306932222222223,0.007061444444444441,0.1263110000000001,0.008345333333333328,0.06190675555555557,0.05834723333333333,0.006511766666666656,0.0055923888888888785
0.4306932222222223,0.00822100000000001,0.12782711111111114,0.009105333333333325,0.06190675555555557,0.1525029111111111,0.006255966666666669,0.00618841111111111
0.4434548854625,0.00847821453750001,0.041364827037499996,0.009083580300000001,0.19025803333333335,0.23437321111111112,0.005653733333333334,0.005539388888888891
0.4684692977496324,0.007113988465452912,0.03211104828678052,0.009472011760714686,0.2671712555555556,0.31327316666666666,0.005687555555555554,0.005066011111111103
0.46969512608843145,0.008243130159448152,0.023924346941083335,0.009472011760714686,0.26658297777777784,0.31327316666666666,0.005687555555555554,0.004920033333333331
0.46885014702555977,0.008368694865415058,0.025300836914725133,0.008135150418457358,0.5901178111111112,0.5764763666666667,0.005277655555555551,0.0046720444444444354
0.4472096810676318,0.007194526125311022,0.013368129382492648,0.00909398326170549,0.6795955444444445,0.6686256,0.007103888888888889,0.0046720444444444354
0.448144650531554,0.005835218276408058,0.007544446957701901,0.005866093643971955,0.7166880666666667,0.7023612555555556,0.0064854999999999965,0.004509822222222223
0.28898473368766264,0.00663112066040935,0.006875381657808366,0.007491122922085287,0.7172087111111112,0.6478240222222222,0.007015622222222209,0.004845455555555566
0.036057000678579504,0.007759104275050887,0.009255145894593954,0.009427957475684251,0.6593131333333333,0.6487054555555556,0.0052272000000000065,0.004845455555555566
0.03696991630852741,0.0056034833748020655,0.008920606197692848,0.010990273693734441,0.6600531000000001,0.5545497777777778,0.004517777777777781,0.005478300000000001
0.018729841907582215,0.00894779189976872,0.0088647369702463,0.009983449782785344,0.5456324444444445,0.4862674333333334,0.00760745555555555,0.005034955555555559
0.018519057673074803,0.008847094121569062,0.022314923880431155,0.0267577508612068,0.4680120888888889,0.40760032222222226,0.006974955555555548,0.007773611111111117
0.0181477777777778,0.0088198888888889,0.02199811111111109,0.0272378888888889,0.46876540000000005,0.4082382666666667,0.007848422222222217,0.007954122222222222
0.019008222222222218,0.022203,0.02156788888888893,0.05348933333333333,0.14562863333333337,0.14395765555555556,0.01344764444444445,0.007541333333333334
