runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
735,193.2949470281601,204.13505733013153,198.14969539642334,132.93439030647278,131.54849481582642,124.82748889923096,139.42030024528503
