runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
5796,1371.3908556302388,1378.0948900381725,1375.867863893509,1901.9102292060852,1911.7786394357681,1927.0593945980072,55.251736760139465
