runtime,ml-desktop-r1,ml-desktop-r2,ml-desktop-r3,ml-laptop-r1,ml-laptop-r2,ml-laptop-r3,other
1198,287.3850169976552,293.20697196324664,292.32471346855164,342.1882907152176,377.4006458520889,385.8593385219574,92.55172491073608
